city_id,city_name,iso3,year,ghsl_built_surface_km2,ghsl_built_surface_nres_km2,ghsl_built_volume_m3,ghsl_built_volume_nres_m3,ghsl_source
cairo_eg,Cairo,EGY,2015,340.94966,15.679232,4.705047831E9,2.13458121E8,gee_ghsl_p2023a
alexandria_eg,Alexandria,EGY,2015,70.460907,4.845528,9.60708387E8,6.3398731E7,gee_ghsl_p2023a
lagos_ng,Lagos,NGA,2015,401.070917,19.881789,4.009223608E9,2.35027835E8,gee_ghsl_p2023a
abuja_ng,Abuja,NGA,2015,67.169337,0.615265,5.97864311E8,7541979.0,gee_ghsl_p2023a
johannesburg_za,Johannesburg,ZAF,2015,448.076533,36.306486,3.683230759E9,3.88165721E8,gee_ghsl_p2023a
cape_town_za,Cape Town,ZAF,2015,165.470713,11.385816,1.236250449E9,1.17466827E8,gee_ghsl_p2023a
nairobi_ke,Nairobi,KEN,2015,117.801,6.176525,1.094059841E9,7.2774351E7,gee_ghsl_p2023a
addis_ababa_et,Addis Ababa,ETH,2015,103.631719,3.169652,9.74708669E8,3.2974901E7,gee_ghsl_p2023a
accra_gh,Accra,GHA,2015,331.025078,8.885999,2.636157896E9,8.1405518E7,gee_ghsl_p2023a
dar_es_salaam_tz,Dar es Salaam,TZA,2015,190.273652,6.131699,1.503403295E9,5.7318101E7,gee_ghsl_p2023a
kampala_ug,Kampala,UGA,2015,159.408771,5.853347,1.211044129E9,5.5051594E7,gee_ghsl_p2023a
kigali_rw,Kigali,RWA,2015,45.732928,0.297755,4.09827566E8,2782549.0,gee_ghsl_p2023a
casablanca_ma,Casablanca,MAR,2015,62.048805,9.664853,5.9395901E8,9.3541265E7,gee_ghsl_p2023a
rabat_ma,Rabat,MAR,2015,24.52296,1.151252,2.00938971E8,8475754.0,gee_ghsl_p2023a
algiers_dz,Algiers,DZA,2015,92.746144,9.115982,8.70543672E8,7.8425781E7,gee_ghsl_p2023a
tunis_tn,Tunis,TUN,2015,110.79661,9.316633,8.5751915E8,8.576765E7,gee_ghsl_p2023a
tripoli_ly,Tripoli,LBY,2015,111.375695,3.276736,9.92664306E8,3.3726173E7,gee_ghsl_p2023a
dakar_sn,Dakar,SEN,2015,70.346992,2.783451,6.29674601E8,2.7337393E7,gee_ghsl_p2023a
luanda_ao,Luanda,AGO,2015,249.392628,5.28737,1.742774408E9,3.9001067E7,gee_ghsl_p2023a
maputo_mz,Maputo,MOZ,2015,152.13006,4.370825,1.036735439E9,4.1825768E7,gee_ghsl_p2023a
harare_zw,Harare,ZWE,2015,107.231203,8.869418,6.7604864E8,7.7564668E7,gee_ghsl_p2023a
lusaka_zm,Lusaka,ZMB,2015,104.36395,6.050817,6.66956466E8,4.7561819E7,gee_ghsl_p2023a
gaborone_bw,Gaborone,BWA,2015,33.713182,1.974959,2.25544898E8,1.7783547E7,gee_ghsl_p2023a
kinshasa_cd,Kinshasa,COD,2015,155.394189,4.454269,1.318405184E9,4.0508524E7,gee_ghsl_p2023a
abidjan_ci,Abidjan,CIV,2015,133.258003,8.908512,1.247676313E9,9.6914674E7,gee_ghsl_p2023a
khartoum_sd,Khartoum,SDN,2015,239.003188,2.419016,1.937647186E9,2.4747583E7,gee_ghsl_p2023a
antananarivo_mg,Antananarivo,MDG,2015,58.560686,2.041352,5.16120317E8,1.996785E7,gee_ghsl_p2023a
ibadan_ng,Ibadan,NGA,2015,169.265599,0.089181,1.432859084E9,793766.0,gee_ghsl_p2023a
kano_ng,Kano,NGA,2015,119.421119,3.074224,8.90485305E8,2.922283E7,gee_ghsl_p2023a
port_harcourt_ng,Port Harcourt,NGA,2015,82.349249,2.044081,6.56002812E8,1.9853798E7,gee_ghsl_p2023a
durban_za,Durban,ZAF,2015,185.13217,9.027281,2.021234376E9,1.09145081E8,gee_ghsl_p2023a
pretoria_za,Pretoria,ZAF,2015,119.940773,5.813599,9.91020914E8,6.1146507E7,gee_ghsl_p2023a
mombasa_ke,Mombasa,KEN,2015,33.343515,1.510314,2.55294377E8,1.3878713E7,gee_ghsl_p2023a
kisumu_ke,Kisumu,KEN,2015,12.146072,0.291478,8.3142791E7,2381411.0,gee_ghsl_p2023a
kumasi_gh,Kumasi,GHA,2015,135.443732,1.060601,1.15102371E9,9645196.0,gee_ghsl_p2023a
douala_cm,Douala,CMR,2015,73.411665,5.370452,6.71890647E8,5.0758185E7,gee_ghsl_p2023a
yaounde_cm,Yaounde,CMR,2015,75.522693,3.306379,8.42381608E8,3.8377527E7,gee_ghsl_p2023a
brazzaville_cg,Brazzaville,COG,2015,49.159899,0.491264,4.00098091E8,4246614.0,gee_ghsl_p2023a
conakry_gn,Conakry,GIN,2015,87.329793,1.830489,6.517948E8,1.4147512E7,gee_ghsl_p2023a
niamey_ne,Niamey,NER,2015,45.98909,0.49176,3.19257674E8,3715672.0,gee_ghsl_p2023a
bamako_ml,Bamako,MLI,2015,111.344105,1.375403,8.82193479E8,1.1512825E7,gee_ghsl_p2023a
nouakchott_mr,Nouakchott,MRT,2015,47.01934,0.227737,3.63191141E8,1675600.0,gee_ghsl_p2023a
djibouti_city_dj,Djibouti City,DJI,2015,12.503019,1.084592,1.12231353E8,9587361.0,gee_ghsl_p2023a
mogadishu_so,Mogadishu,SOM,2015,46.023234,0.645683,3.33581962E8,5369890.0,gee_ghsl_p2023a
bujumbura_bi,Bujumbura,BDI,2015,31.982214,1.043239,3.08040458E8,1.023667E7,gee_ghsl_p2023a
lilongwe_mw,Lilongwe,MWI,2015,33.769069,0.913457,2.15963445E8,6958150.0,gee_ghsl_p2023a
windhoek_na,Windhoek,NAM,2015,24.136004,2.718051,2.45153346E8,2.9149472E7,gee_ghsl_p2023a
freetown_sl,Freetown,SLE,2015,44.198655,0.657504,4.80604366E8,7277334.0,gee_ghsl_p2023a
monrovia_lr,Monrovia,LBR,2015,64.058847,1.254217,4.96835381E8,1.1468637E7,gee_ghsl_p2023a
ouagadougou_bf,Ouagadougou,BFA,2015,133.404725,1.43333,9.07063971E8,1.1105643E7,gee_ghsl_p2023a
bobo_dioulasso_bf,Bobo-Dioulasso,BFA,2015,36.17787,0.89676,2.56711705E8,7162063.0,gee_ghsl_p2023a
mwanza_tz,Mwanza,TZA,2015,36.668668,1.699211,3.36784662E8,1.7448837E7,gee_ghsl_p2023a
beijing_cn,Beijing,CHN,2015,514.200234,62.009969,8.118960881E9,9.05624473E8,gee_ghsl_p2023a
shanghai_cn,Shanghai,CHN,2015,669.858769,96.346987,8.85802173E9,1.295225099E9,gee_ghsl_p2023a
shenzhen_cn,Shenzhen,CHN,2015,1307.016936,184.723106,1.9409742944E10,2.640479794E9,gee_ghsl_p2023a
guangzhou_cn,Guangzhou,CHN,2015,1307.016936,184.723106,1.9409742944E10,2.640479794E9,gee_ghsl_p2023a
chengdu_cn,Chengdu,CHN,2015,199.607224,25.178845,2.718366254E9,2.95564863E8,gee_ghsl_p2023a
wuhan_cn,Wuhan,CHN,2015,156.569599,17.471238,2.682440143E9,2.56503531E8,gee_ghsl_p2023a
hong_kong_hk,Hong Kong,HKG,2015,26.483484,8.158268,6.66592841E8,2.18359779E8,gee_ghsl_p2023a
taipei_tw,Taipei,TWN,2015,194.577414,33.47334,2.854247287E9,5.16982341E8,gee_ghsl_p2023a
kaohsiung_tw,Kaohsiung,TWN,2015,90.551394,22.806187,1.323250829E9,3.6307498E8,gee_ghsl_p2023a
tokyo_jp,Tokyo,JPN,2015,1423.184476,100.451211,1.9628559216E10,1.623000021E9,gee_ghsl_p2023a
osaka_jp,Osaka,JPN,2015,630.146578,64.730803,9.125716708E9,1.037644708E9,gee_ghsl_p2023a
nagoya_jp,Nagoya,JPN,2015,645.904134,59.690371,7.772049952E9,8.36544107E8,gee_ghsl_p2023a
fukuoka_jp,Fukuoka,JPN,2015,120.010628,5.847691,1.778648902E9,9.1425735E7,gee_ghsl_p2023a
sapporo_jp,Sapporo,JPN,2015,111.641449,5.063452,1.591560159E9,8.0898538E7,gee_ghsl_p2023a
yokohama_jp,Yokohama,JPN,2015,1423.184476,100.451211,1.9628559216E10,1.623000021E9,gee_ghsl_p2023a
seoul_kr,Seoul,KOR,2015,448.583967,61.31945,8.056444233E9,1.145834213E9,gee_ghsl_p2023a
busan_kr,Busan,KOR,2015,64.824636,6.77527,1.238131729E9,1.17678249E8,gee_ghsl_p2023a
incheon_kr,Incheon,KOR,2015,448.583967,61.31945,8.056444233E9,1.145834213E9,gee_ghsl_p2023a
singapore_sg,Singapore,SGP,2015,88.274367,21.916131,1.442285449E9,3.51707357E8,gee_ghsl_p2023a
bangkok_th,Bangkok,THA,2015,612.376295,47.241561,6.108449897E9,5.6403712E8,gee_ghsl_p2023a
jakarta_id,Jakarta,IDN,2015,941.534013,99.782723,7.72423842E9,1.096837876E9,gee_ghsl_p2023a
manila_ph,Manila,PHL,2015,416.371071,50.207447,3.517769445E9,5.39482472E8,gee_ghsl_p2023a
kuala_lumpur_my,Kuala Lumpur,MYS,2015,292.295825,51.982451,3.449492838E9,7.07592897E8,gee_ghsl_p2023a
hanoi_vn,Hanoi,VNM,2015,153.38803,7.935121,1.105216732E9,7.2260012E7,gee_ghsl_p2023a
ho_chi_minh_city_vn,Ho Chi Minh City,VNM,2015,337.558278,27.928904,3.102433963E9,3.21605167E8,gee_ghsl_p2023a
phnom_penh_kh,Phnom Penh,KHM,2015,66.149745,7.461639,5.64027092E8,6.6854728E7,gee_ghsl_p2023a
vientiane_la,Vientiane,LAO,2015,18.992087,0.480761,1.44200827E8,4612735.0,gee_ghsl_p2023a
delhi_in,Delhi,IND,2015,494.062524,38.52854,4.95296672E9,4.63638527E8,gee_ghsl_p2023a
mumbai_in,Mumbai,IND,2015,131.85647,21.307575,2.058709811E9,3.07380346E8,gee_ghsl_p2023a
bengaluru_in,Bengaluru,IND,2015,232.63769,20.284457,2.418374382E9,2.66710931E8,gee_ghsl_p2023a
hyderabad_in,Hyderabad,IND,2015,217.503627,9.819259,2.127257425E9,1.09037127E8,gee_ghsl_p2023a
chennai_in,Chennai,IND,2015,211.844128,4.37653,1.873878143E9,5.0110203E7,gee_ghsl_p2023a
dhaka_bd,Dhaka,BGD,2015,339.633481,11.146871,1.986527186E9,1.00559481E8,gee_ghsl_p2023a
karachi_pk,Karachi,PAK,2015,177.296772,13.116504,1.747110322E9,1.57100373E8,gee_ghsl_p2023a
lahore_pk,Lahore,PAK,2015,202.389072,4.992919,1.850135898E9,5.0590474E7,gee_ghsl_p2023a
colombo_lk,Colombo,LKA,2015,192.998937,7.432929,1.541203762E9,6.6813177E7,gee_ghsl_p2023a
kathmandu_np,Kathmandu,NPL,2015,68.141397,1.917572,6.62352902E8,1.9825234E7,gee_ghsl_p2023a
dubai_ae,Dubai,ARE,2015,184.930231,48.6051,2.160149586E9,6.06272888E8,gee_ghsl_p2023a
abu_dhabi_ae,Abu Dhabi,ARE,2015,14.831401,0.898981,2.31923504E8,1.1524523E7,gee_ghsl_p2023a
riyadh_sa,Riyadh,SAU,2015,276.330545,39.961195,3.091753131E9,4.37977444E8,gee_ghsl_p2023a
jeddah_sa,Jeddah,SAU,2015,148.763523,8.072692,1.787398927E9,9.0989363E7,gee_ghsl_p2023a
doha_qa,Doha,QAT,2015,97.326004,15.698886,9.29987132E8,1.66381133E8,gee_ghsl_p2023a
kuwait_city_kw,Kuwait City,KWT,2015,116.951048,12.25794,1.544614157E9,1.65928557E8,gee_ghsl_p2023a
muscat_om,Muscat,OMN,2015,23.934228,2.772608,2.70931079E8,3.1983771E7,gee_ghsl_p2023a
tehran_ir,Tehran,IRN,2015,230.917999,24.416152,2.618615762E9,2.51435896E8,gee_ghsl_p2023a
baghdad_iq,Baghdad,IRQ,2015,184.020929,5.01382,1.478325858E9,4.5948766E7,gee_ghsl_p2023a
tel_aviv_il,Tel Aviv,ISR,2015,71.296793,6.2027,8.8690857E8,7.9097693E7,gee_ghsl_p2023a
jerusalem_il,Jerusalem,ISR,2015,14.63156,1.231183,1.32295288E8,1.1701843E7,gee_ghsl_p2023a
amman_jo,Amman,JOR,2015,122.01768,6.391526,1.455315447E9,7.260757E7,gee_ghsl_p2023a
beirut_lb,Beirut,LBN,2015,39.340079,1.94999,6.89453593E8,2.857815E7,gee_ghsl_p2023a
novosibirsk_ru,Novosibirsk,RUS,2015,60.911018,10.205366,7.79012799E8,1.27744035E8,gee_ghsl_p2023a
yekaterinburg_ru,Yekaterinburg,RUS,2015,44.471979,9.534704,5.68352474E8,1.15335836E8,gee_ghsl_p2023a
vladivostok_ru,Vladivostok,RUS,2015,18.219131,3.574131,2.77957287E8,5.4824134E7,gee_ghsl_p2023a
astana_kz,Astana,KAZ,2015,31.37929,2.792138,3.4013575E8,2.9888892E7,gee_ghsl_p2023a
almaty_kz,Almaty,KAZ,2015,87.773543,3.892699,8.74227335E8,4.6892445E7,gee_ghsl_p2023a
tashkent_uz,Tashkent,UZB,2015,171.901932,16.861723,1.518375417E9,1.72746619E8,gee_ghsl_p2023a
bishkek_kg,Bishkek,KGZ,2015,64.573694,4.467828,5.62630037E8,4.8751676E7,gee_ghsl_p2023a
ulaanbaatar_mn,Ulaanbaatar,MNG,2015,58.80435,2.99982,5.70664173E8,3.2747335E7,gee_ghsl_p2023a
kolkata_in,Kolkata,IND,2015,321.69278,15.841709,2.721507429E9,1.71394513E8,gee_ghsl_p2023a
pune_in,Pune,IND,2015,123.75523,6.47166,1.400737572E9,8.6231033E7,gee_ghsl_p2023a
surat_in,Surat,IND,2015,54.832891,7.111821,5.95992959E8,7.9552678E7,gee_ghsl_p2023a
ahmedabad_in,Ahmedabad,IND,2015,108.643595,12.016418,1.141905538E9,1.24365855E8,gee_ghsl_p2023a
mashhad_ir,Mashhad,IRN,2015,83.541817,4.899125,7.18642737E8,4.5619756E7,gee_ghsl_p2023a
tabriz_ir,Tabriz,IRN,2015,37.583878,2.034006,3.77865279E8,2.0707123E7,gee_ghsl_p2023a
baku_az,Baku,AZE,2015,91.774936,7.826543,1.012607336E9,8.3110574E7,gee_ghsl_p2023a
tbilisi_ge,Tbilisi,GEO,2015,33.811793,3.34716,4.94035286E8,4.3930189E7,gee_ghsl_p2023a
yerevan_am,Yerevan,ARM,2015,46.607121,4.093217,5.54292493E8,5.3896293E7,gee_ghsl_p2023a
dushanbe_tj,Dushanbe,TJK,2015,44.771138,2.359229,3.91776303E8,2.4456754E7,gee_ghsl_p2023a
ashgabat_tm,Ashgabat,TKM,2015,27.358863,1.898178,2.26781514E8,1.6856935E7,gee_ghsl_p2023a
khabarovsk_ru,Khabarovsk,RUS,2015,30.468107,6.462356,3.35143845E8,7.0191705E7,gee_ghsl_p2023a
krasnoyarsk_ru,Krasnoyarsk,RUS,2015,23.831381,6.555251,2.854074E8,7.949378E7,gee_ghsl_p2023a
irkutsk_ru,Irkutsk,RUS,2015,20.385394,3.680497,2.53277665E8,4.4549199E7,gee_ghsl_p2023a
omsk_ru,Omsk,RUS,2015,48.847767,7.439027,5.63400947E8,9.2262272E7,gee_ghsl_p2023a
yakutsk_ru,Yakutsk,RUS,2015,12.877915,0.987061,1.24356852E8,1.0423381E7,gee_ghsl_p2023a
istanbul_tr,Istanbul,TUR,2015,257.764565,30.951196,3.298865503E9,3.98687482E8,gee_ghsl_p2023a
london_gb,London,GBR,2015,379.047405,52.459259,3.08755457E9,4.83236678E8,gee_ghsl_p2023a
manchester_gb,Manchester,GBR,2015,149.183533,24.194234,1.155236812E9,2.24131132E8,gee_ghsl_p2023a
paris_fr,Paris,FRA,2015,352.7506,65.553957,3.886771326E9,7.71556728E8,gee_ghsl_p2023a
lyon_fr,Lyon,FRA,2015,65.193108,20.11319,7.87178647E8,2.52352509E8,gee_ghsl_p2023a
marseille_fr,Marseille,FRA,2015,47.878173,8.633689,5.7698514E8,1.05005328E8,gee_ghsl_p2023a
berlin_de,Berlin,DEU,2015,146.06962,31.658362,1.351767775E9,3.35194345E8,gee_ghsl_p2023a
munich_de,Munich,DEU,2015,65.417787,14.153158,4.75505595E8,1.16710515E8,gee_ghsl_p2023a
hamburg_de,Hamburg,DEU,2015,96.04293,27.261365,1.021954237E9,3.29805681E8,gee_ghsl_p2023a
frankfurt_de,Frankfurt,DEU,2015,40.24142,11.01085,4.87342432E8,1.5097268E8,gee_ghsl_p2023a
madrid_es,Madrid,ESP,2015,133.308414,33.142146,1.47082938E9,3.55114157E8,gee_ghsl_p2023a
barcelona_es,Barcelona,ESP,2015,96.25538,33.353196,1.31037345E9,4.31206814E8,gee_ghsl_p2023a
valencia_es,Valencia,ESP,2015,44.441569,15.517442,6.00445599E8,1.86460992E8,gee_ghsl_p2023a
seville_es,Seville,ESP,2015,20.278838,7.0388,2.58987762E8,8.515447E7,gee_ghsl_p2023a
rome_it,Rome,ITA,2015,88.361294,12.277546,9.27091107E8,1.30232642E8,gee_ghsl_p2023a
milan_it,Milan,ITA,2015,173.036111,56.330853,2.123870335E9,6.59288328E8,gee_ghsl_p2023a
naples_it,Naples,ITA,2015,136.525013,22.13322,1.248509907E9,2.06177336E8,gee_ghsl_p2023a
turin_it,Turin,ITA,2015,53.298628,15.354158,7.48740768E8,1.9770299E8,gee_ghsl_p2023a
florence_it,Florence,ITA,2015,41.4684,11.658263,3.53863774E8,9.9302914E7,gee_ghsl_p2023a
amsterdam_nl,Amsterdam,NLD,2015,63.434445,21.169167,6.31773146E8,2.20282261E8,gee_ghsl_p2023a
brussels_be,Brussels,BEL,2015,56.411718,11.308851,6.69266223E8,1.37774514E8,gee_ghsl_p2023a
zurich_ch,Zurich,CHE,2015,30.764406,6.713373,3.42596266E8,9.5595977E7,gee_ghsl_p2023a
geneva_ch,Geneva,CHE,2015,14.626185,2.355277,1.8400739E8,3.0509855E7,gee_ghsl_p2023a
basel_ch,Basel,CHE,2015,14.298516,2.499134,1.72566055E8,3.4748782E7,gee_ghsl_p2023a
vienna_at,Vienna,AUT,2015,76.214305,18.163678,8.31074156E8,2.03662124E8,gee_ghsl_p2023a
stockholm_se,Stockholm,SWE,2015,44.867193,11.75853,4.10607023E8,1.27776966E8,gee_ghsl_p2023a
oslo_no,Oslo,NOR,2015,33.547427,8.128165,2.23847828E8,6.2509161E7,gee_ghsl_p2023a
copenhagen_dk,Copenhagen,DNK,2015,60.428445,12.717878,5.83964341E8,1.37650876E8,gee_ghsl_p2023a
helsinki_fi,Helsinki,FIN,2015,46.344427,13.939532,3.7493536E8,1.32050866E8,gee_ghsl_p2023a
dublin_ie,Dublin,IRL,2015,63.252378,11.696299,5.45131449E8,1.19521503E8,gee_ghsl_p2023a
lisbon_pt,Lisbon,PRT,2015,70.49391,14.826322,8.37614853E8,1.90756289E8,gee_ghsl_p2023a
porto_pt,Porto,PRT,2015,60.07878,10.283074,5.8742704E8,1.09835122E8,gee_ghsl_p2023a
prague_cz,Prague,CZE,2015,51.484355,14.171552,5.26537559E8,1.4484769E8,gee_ghsl_p2023a
warsaw_pl,Warsaw,POL,2015,82.08978,18.798034,9.02341709E8,2.20113377E8,gee_ghsl_p2023a
krakow_pl,Krakow,POL,2015,30.443059,8.060036,2.93063625E8,8.6058247E7,gee_ghsl_p2023a
budapest_hu,Budapest,HUN,2015,85.966845,17.37201,7.81450039E8,1.73663424E8,gee_ghsl_p2023a
athens_gr,Athens,GRC,2015,114.830646,14.850329,1.425788472E9,1.83384822E8,gee_ghsl_p2023a
thessaloniki_gr,Thessaloniki,GRC,2015,29.600192,7.742861,3.77854138E8,8.6582759E7,gee_ghsl_p2023a
bucharest_ro,Bucharest,ROU,2015,66.715248,13.413432,8.06036885E8,1.53836299E8,gee_ghsl_p2023a
sofia_bg,Sofia,BGR,2015,39.14998,10.102772,3.17062019E8,8.0991664E7,gee_ghsl_p2023a
belgrade_rs,Belgrade,SRB,2015,38.401213,5.681796,3.37471762E8,5.0817479E7,gee_ghsl_p2023a
zagreb_hr,Zagreb,HRV,2015,29.289914,5.692033,2.58800542E8,5.4554498E7,gee_ghsl_p2023a
ljubljana_si,Ljubljana,SVN,2015,12.922013,3.156272,1.0489632E8,2.9005946E7,gee_ghsl_p2023a
vilnius_lt,Vilnius,LTU,2015,16.737269,4.368791,1.84244437E8,5.0819921E7,gee_ghsl_p2023a
riga_lv,Riga,LVA,2015,26.587488,10.214203,2.3066922E8,8.9017065E7,gee_ghsl_p2023a
tallinn_ee,Tallinn,EST,2015,18.452279,6.812161,1.64109742E8,6.4228086E7,gee_ghsl_p2023a
kyiv_ua,Kyiv,UKR,2015,80.392757,18.166977,1.081114135E9,2.25174988E8,gee_ghsl_p2023a
minsk_by,Minsk,BLR,2015,51.395385,14.192675,6.84693149E8,1.82178676E8,gee_ghsl_p2023a
moscow_ru,Moscow,RUS,2015,277.317438,61.565638,3.972590059E9,8.53235307E8,gee_ghsl_p2023a
saint_petersburg_ru,Saint Petersburg,RUS,2015,113.425302,34.953233,1.465407404E9,4.10755302E8,gee_ghsl_p2023a
birmingham_gb,Birmingham,GBR,2015,161.377622,29.876886,1.30967287E9,2.70251406E8,gee_ghsl_p2023a
glasgow_gb,Glasgow,GBR,2015,63.884262,11.285232,4.73786158E8,8.9032996E7,gee_ghsl_p2023a
liverpool_gb,Liverpool,GBR,2015,81.617272,13.846551,5.99539885E8,1.2534473E8,gee_ghsl_p2023a
cologne_de,Cologne,DEU,2015,58.330579,14.685772,6.30348955E8,1.81612806E8,gee_ghsl_p2023a
stuttgart_de,Stuttgart,DEU,2015,47.354761,12.409811,4.19523588E8,1.19531768E8,gee_ghsl_p2023a
dusseldorf_de,Dusseldorf,DEU,2015,50.35156,13.863312,5.59944114E8,1.6842801E8,gee_ghsl_p2023a
toulouse_fr,Toulouse,FRA,2015,59.522268,13.718288,5.70662611E8,1.39715932E8,gee_ghsl_p2023a
nice_fr,Nice,FRA,2015,20.858981,2.818806,2.66077041E8,3.3838498E7,gee_ghsl_p2023a
bilbao_es,Bilbao,ESP,2015,18.768725,7.461933,2.51370561E8,9.6153168E7,gee_ghsl_p2023a
malaga_es,Malaga,ESP,2015,15.772709,5.574699,2.06433984E8,6.8811312E7,gee_ghsl_p2023a
bologna_it,Bologna,ITA,2015,22.175293,6.604418,1.77940731E8,5.3985601E7,gee_ghsl_p2023a
genoa_it,Genoa,ITA,2015,17.962502,4.484117,2.71855437E8,6.3216699E7,gee_ghsl_p2023a
rotterdam_nl,Rotterdam,NLD,2015,163.412429,68.747924,1.552130202E9,6.5858171E8,gee_ghsl_p2023a
antwerp_be,Antwerp,BEL,2015,69.393473,24.646325,7.20184612E8,2.61140908E8,gee_ghsl_p2023a
bratislava_sk,Bratislava,SVK,2015,18.078305,4.94446,1.60003235E8,4.3942648E7,gee_ghsl_p2023a
sarajevo_ba,Sarajevo,BIH,2015,12.681862,1.928754,1.14251672E8,1.7728628E7,gee_ghsl_p2023a
tirana_al,Tirana,ALB,2015,22.084845,1.786216,2.0751914E8,1.6773049E7,gee_ghsl_p2023a
new_york_us,New York,USA,2015,684.187579,106.877202,7.176864841E9,1.173372954E9,gee_ghsl_p2023a
los_angeles_us,Los Angeles,USA,2015,1339.049079,273.225485,1.2557490086E10,3.04346257E9,gee_ghsl_p2023a
san_francisco_us,San Francisco,USA,2015,405.870837,80.216623,3.817495354E9,8.60122471E8,gee_ghsl_p2023a
chicago_us,Chicago,USA,2015,520.229121,109.39408,4.763109177E9,1.159647363E9,gee_ghsl_p2023a
washington_dc_us,Washington,USA,2015,224.068322,31.362854,2.248525041E9,3.73907325E8,gee_ghsl_p2023a
boston_us,Boston,USA,2015,102.766443,13.928934,1.108885939E9,1.65823806E8,gee_ghsl_p2023a
houston_us,Houston,USA,2015,377.361846,72.12187,3.037647046E9,7.08467556E8,gee_ghsl_p2023a
miami_us,Miami,USA,2015,671.149551,74.006489,5.368532863E9,7.13133533E8,gee_ghsl_p2023a
atlanta_us,Atlanta,USA,2015,52.499838,12.56977,7.01889759E8,1.83609949E8,gee_ghsl_p2023a
dallas_us,Dallas,USA,2015,285.236441,67.198782,2.358839887E9,6.94988067E8,gee_ghsl_p2023a
seattle_us,Seattle,USA,2015,194.019185,31.641084,1.974020276E9,3.74179819E8,gee_ghsl_p2023a
philadelphia_us,Philadelphia,USA,2015,150.644538,20.802357,1.435645588E9,2.27912346E8,gee_ghsl_p2023a
detroit_us,Detroit,USA,2015,275.081296,46.299102,2.462655281E9,4.95860129E8,gee_ghsl_p2023a
toronto_ca,Toronto,CAN,2015,386.029462,108.16512,3.583175145E9,1.141443883E9,gee_ghsl_p2023a
vancouver_ca,Vancouver,CAN,2015,144.00805,23.731348,1.575696527E9,2.82501959E8,gee_ghsl_p2023a
montreal_ca,Montreal,CAN,2015,225.061912,49.808645,1.998812617E9,5.01820355E8,gee_ghsl_p2023a
calgary_ca,Calgary,CAN,2015,102.844237,16.583682,8.4648262E8,1.84683541E8,gee_ghsl_p2023a
ottawa_ca,Ottawa,CAN,2015,38.53938,9.073643,3.58535633E8,9.5641474E7,gee_ghsl_p2023a
quebec_city_ca,Quebec City,CAN,2015,54.846391,11.194078,4.43136873E8,1.08438919E8,gee_ghsl_p2023a
mexico_city_mx,Mexico City,MEX,2015,612.573348,35.449523,5.94039866E9,4.11041282E8,gee_ghsl_p2023a
guadalajara_mx,Guadalajara,MEX,2015,187.840299,8.548799,1.709020786E9,9.4675369E7,gee_ghsl_p2023a
monterrey_mx,Monterrey,MEX,2015,185.645933,26.022657,1.685881924E9,2.86905489E8,gee_ghsl_p2023a
tijuana_mx,Tijuana,MEX,2015,66.117993,7.648302,7.89188341E8,9.6643299E7,gee_ghsl_p2023a
puebla_mx,Puebla,MEX,2015,107.28216,5.693398,1.037466122E9,6.912087E7,gee_ghsl_p2023a
havana_cu,Havana,CUB,2015,53.581085,7.792714,4.5803795E8,6.2733264E7,gee_ghsl_p2023a
santo_domingo_do,Santo Domingo,DOM,2015,103.42419,3.020294,8.95137116E8,3.0414561E7,gee_ghsl_p2023a
san_jose_cr,San Jose,CRI,2015,104.893588,7.93562,8.89328669E8,7.5608759E7,gee_ghsl_p2023a
panama_city_pa,Panama City,PAN,2015,57.351693,4.478137,5.50331497E8,4.4256954E7,gee_ghsl_p2023a
guatemala_city_gt,Guatemala City,GTM,2015,94.924618,6.366424,1.051187891E9,7.1232164E7,gee_ghsl_p2023a
phoenix_us,Phoenix,USA,2015,340.658028,44.302131,2.739004237E9,4.54209837E8,gee_ghsl_p2023a
denver_us,Denver,USA,2015,272.467126,45.774646,2.304727495E9,4.76459772E8,gee_ghsl_p2023a
minneapolis_us,Minneapolis,USA,2015,135.845839,22.309571,1.253446037E9,2.41133501E8,gee_ghsl_p2023a
charlotte_us,Charlotte,USA,2015,23.247898,4.453112,2.47864843E8,5.4130427E7,gee_ghsl_p2023a
san_diego_us,San Diego,USA,2015,178.842441,20.893805,1.751080007E9,2.1758114E8,gee_ghsl_p2023a
las_vegas_us,Las Vegas,USA,2015,237.641216,34.93188,2.055893703E9,3.9941506E8,gee_ghsl_p2023a
edmonton_ca,Edmonton,CAN,2015,94.908079,21.785944,7.83973078E8,2.23633082E8,gee_ghsl_p2023a
winnipeg_ca,Winnipeg,CAN,2015,59.452277,12.104417,4.43056815E8,1.1199772E8,gee_ghsl_p2023a
leon_mx,Leon,MEX,2015,60.132084,2.686115,5.03509975E8,2.5595013E7,gee_ghsl_p2023a
merida_mx,Merida,MEX,2015,59.086119,1.318391,4.57645607E8,1.3391462E7,gee_ghsl_p2023a
queretaro_mx,Queretaro,MEX,2015,51.046672,3.165308,4.55484883E8,3.4703039E7,gee_ghsl_p2023a
tegucigalpa_hn,Tegucigalpa,HND,2015,33.371079,1.252849,4.64023182E8,1.679514E7,gee_ghsl_p2023a
managua_ni,Managua,NIC,2015,51.925774,2.442336,3.9161032E8,2.0476147E7,gee_ghsl_p2023a
