city_id,event_year,event_type,event_time,rel_growth_adj,rel_risk_adj
arequipa_pe,2022,enter_deep_cooling,-2,-3.357991194695116,-34.291269145910796
arequipa_pe,2022,enter_deep_cooling,-1,0.0,0.0
arequipa_pe,2022,enter_deep_cooling,0,-1.8958807839824996,-8.884070338744849
arequipa_pe,2022,enter_deep_cooling,1,-1.644304041909921,-14.4407665355996
arequipa_pe,2022,enter_deep_cooling,2,-0.004233704761835488,2.878438828041091
arequipa_pe,2025,enter_deep_cooling,-2,-1.6400703371480856,-17.31920536364069
arequipa_pe,2025,enter_deep_cooling,-1,0.0,0.0
arequipa_pe,2025,enter_deep_cooling,0,-3.1654906439673187,-33.45189445235992
ashgabat_tm,2019,enter_deep_cooling,-2,-0.2595333489371138,-0.43452889896557423
ashgabat_tm,2019,enter_deep_cooling,-1,0.0,0.0
ashgabat_tm,2019,enter_deep_cooling,0,-1.655851596125979,-16.9049949331496
ashgabat_tm,2019,enter_deep_cooling,1,-1.3177612905559557,-21.967193453523908
ashgabat_tm,2019,enter_deep_cooling,2,3.5960794288757825,39.03724790291436
ashgabat_tm,2022,enter_deep_cooling,-2,-4.913840719431739,-61.004441356438264
ashgabat_tm,2022,enter_deep_cooling,-1,0.0,0.0
ashgabat_tm,2022,enter_deep_cooling,0,-7.042052634935333,-55.956212993271066
ashgabat_tm,2022,enter_deep_cooling,1,-1.2152332533558927,-15.601364734746518
ashgabat_tm,2022,enter_deep_cooling,2,-4.255010090763937,-32.009766198714345
ashgabat_tm,2024,enter_deep_cooling,-2,-5.82681938157944,-40.35484825852455
ashgabat_tm,2024,enter_deep_cooling,-1,0.0,0.0
ashgabat_tm,2024,enter_deep_cooling,0,-3.039776837408044,-16.408401463967827
ashgabat_tm,2024,enter_deep_cooling,1,-0.5406845303751497,-3.071416387610192
astana_kz,2018,enter_deep_cooling,-2,-0.36458200240739597,-11.609523891681103
astana_kz,2018,enter_deep_cooling,-1,0.0,0.0
astana_kz,2018,enter_deep_cooling,0,-0.9191808100509118,-14.628101713899277
astana_kz,2018,enter_deep_cooling,1,0.23923010925514682,0.5065302677767818
astana_kz,2018,enter_deep_cooling,2,-0.3886814354976308,-2.8947041587547773
astana_kz,2020,enter_deep_cooling,-2,-1.1584109193060588,-15.134631981676058
astana_kz,2020,enter_deep_cooling,-1,0.0,0.0
astana_kz,2020,enter_deep_cooling,0,-0.6279115447527777,-3.401234426531559
astana_kz,2020,enter_deep_cooling,1,-0.14114246719503293,-0.7153012304959248
astana_kz,2020,enter_deep_cooling,2,-0.5631137205031598,-3.0249681684893375
asuncion_py,2019,enter_deep_cooling,-2,1.8514583408267251,9.09252511846146
asuncion_py,2019,enter_deep_cooling,-1,0.0,0.0
asuncion_py,2019,enter_deep_cooling,0,-1.3346900186158717,-24.667977440315518
asuncion_py,2019,enter_deep_cooling,1,0.11863376446892937,-4.815932231837252
asuncion_py,2019,enter_deep_cooling,2,-1.2947854478811678,-17.967289115201943
asuncion_py,2021,enter_deep_cooling,-2,-1.4533237830848011,-19.852045208478266
asuncion_py,2021,enter_deep_cooling,-1,0.0,0.0
asuncion_py,2021,enter_deep_cooling,0,-1.413419212350097,-13.151356883364691
asuncion_py,2021,enter_deep_cooling,1,-0.8825159583862558,-11.240546113519265
asuncion_py,2021,enter_deep_cooling,2,-1.5972161621143672,-22.24964657034834
asuncion_py,2023,enter_deep_cooling,-2,-0.5309032539638412,-1.9108107698454262
asuncion_py,2023,enter_deep_cooling,-1,0.0,0.0
asuncion_py,2023,enter_deep_cooling,0,-0.7147002037281114,-11.009100456829074
asuncion_py,2023,enter_deep_cooling,1,0.7184862943850301,8.610111400864511
asuncion_py,2023,enter_deep_cooling,2,-0.3014153472712293,-1.6220376176179059
athens_gr,2018,enter_deep_cooling,-2,0.5627613255636024,6.55727484883916
athens_gr,2018,enter_deep_cooling,-1,0.0,0.0
athens_gr,2018,enter_deep_cooling,0,-1.7220743207168616,-15.220568764570878
athens_gr,2018,enter_deep_cooling,1,-1.4633444147514747,-23.244270625896228
athens_gr,2018,enter_deep_cooling,2,-0.026100453970688164,-7.547505601659537
athens_gr,2023,enter_deep_cooling,-2,-0.011782474459130554,-0.13836127647425656
athens_gr,2023,enter_deep_cooling,-1,0.0,0.0
athens_gr,2023,enter_deep_cooling,0,-0.8335342875629346,-7.498275196912161
athens_gr,2023,enter_deep_cooling,1,-1.037594375453129,-19.489086187712097
athens_gr,2023,enter_deep_cooling,2,-0.4170714684517718,-10.416057396736669
atlanta_us,2017,enter_deep_cooling,-2,-2.7764813236067933,-34.23130988758481
atlanta_us,2017,enter_deep_cooling,-1,0.0,0.0
atlanta_us,2017,enter_deep_cooling,0,-6.062570794834766,-57.461568800214536
atlanta_us,2017,enter_deep_cooling,1,-4.186645381425891,-56.350585604503976
atlanta_us,2017,enter_deep_cooling,2,1.0693540674924953,-13.496172704813205
atlanta_us,2020,enter_deep_cooling,-2,-5.255999448918386,-42.85441289969077
atlanta_us,2020,enter_deep_cooling,-1,0.0,0.0
atlanta_us,2020,enter_deep_cooling,0,-5.81219477589934,-28.962970715477027
atlanta_us,2020,enter_deep_cooling,1,-4.246882469884744,-27.453246887167516
atlanta_us,2020,enter_deep_cooling,2,-3.9942677418442534,-23.46206785836729
auckland_nz,2017,enter_deep_cooling,-2,-0.7677890012824078,-15.180523429628924
auckland_nz,2017,enter_deep_cooling,-1,0.0,0.0
auckland_nz,2017,enter_deep_cooling,0,-1.8474329975917203,-15.193918623967253
auckland_nz,2017,enter_deep_cooling,1,-0.5801632787434777,-8.691229739958178
auckland_nz,2017,enter_deep_cooling,2,0.4279367984361828,7.283400131618134
auckland_nz,2020,enter_deep_cooling,-2,-1.0081000771796607,-15.974629871576312
auckland_nz,2020,enter_deep_cooling,-1,0.0,0.0
auckland_nz,2020,enter_deep_cooling,0,-1.6843260882028912,-16.048605539707708
auckland_nz,2020,enter_deep_cooling,1,-2.429323951077505,-34.12594860797281
auckland_nz,2020,enter_deep_cooling,2,-1.7214344802736568,-30.316143804497173
auckland_nz,2025,enter_deep_cooling,-2,-0.8803538467588123,-21.964040253951573
auckland_nz,2025,enter_deep_cooling,-1,0.0,0.0
auckland_nz,2025,enter_deep_cooling,0,-3.8635587368871374,-38.09655827391563
baghdad_iq,2023,enter_deep_cooling,-2,0.05992048466662796,5.6875554956775645
baghdad_iq,2023,enter_deep_cooling,-1,0.0,0.0
baghdad_iq,2023,enter_deep_cooling,0,-0.40069317128465887,0.3524317937806032
baghdad_iq,2023,enter_deep_cooling,1,0.48536737220047454,6.445964096423175
baghdad_iq,2023,enter_deep_cooling,2,-0.25077398640837445,-2.621812577673566
baku_az,2022,enter_deep_cooling,-2,-1.2833975504827453,-18.954048020227326
baku_az,2022,enter_deep_cooling,-1,0.0,0.0
baku_az,2022,enter_deep_cooling,0,-2.261085110629957,-20.418865999140387
baku_az,2022,enter_deep_cooling,1,-0.6197288426309575,-6.0710134776642874
baku_az,2022,enter_deep_cooling,2,-2.332876757277239,-29.27470838730601
baku_az,2024,enter_deep_cooling,-2,-1.641356267999,-14.3478525214761
baku_az,2024,enter_deep_cooling,-1,0.0,0.0
baku_az,2024,enter_deep_cooling,0,-1.7131479146462811,-23.203694909641722
baku_az,2024,enter_deep_cooling,1,-0.7079158005424067,-13.831655100671917
bamako_ml,2020,enter_deep_cooling,-2,-0.6001127260080973,-7.116273412375698
bamako_ml,2020,enter_deep_cooling,-1,0.0,0.0
bamako_ml,2020,enter_deep_cooling,0,-1.2682468554484179,-14.89512093546329
bamako_ml,2020,enter_deep_cooling,1,0.011967824469797883,8.588799981583229
bamako_ml,2020,enter_deep_cooling,2,-0.5905714150096832,2.766152200375572
bamako_ml,2024,enter_deep_cooling,-2,-0.48002248711698936,-1.2503034373295634
bamako_ml,2024,enter_deep_cooling,-1,0.0,0.0
bamako_ml,2024,enter_deep_cooling,0,-2.1753713422245933,-22.249280587649526
bamako_ml,2024,enter_deep_cooling,1,1.8814232493952108,18.107518308344048
bangkok_th,2020,enter_deep_cooling,-2,-2.2514766430508235,-35.07759968399139
bangkok_th,2020,enter_deep_cooling,-1,0.0,0.0
bangkok_th,2020,enter_deep_cooling,0,-4.327855233997508,-37.461945785294745
bangkok_th,2020,enter_deep_cooling,1,-2.2838643863894017,-24.25647798086449
bangkok_th,2020,enter_deep_cooling,2,-3.7274412367795184,-43.014493794147015
bangkok_th,2022,enter_deep_cooling,-2,-2.0439908476081063,-13.205467804430256
bangkok_th,2022,enter_deep_cooling,-1,0.0,0.0
bangkok_th,2022,enter_deep_cooling,0,-1.443576850390117,-18.758015813282526
bangkok_th,2022,enter_deep_cooling,1,-0.35991722220405564,-6.257906156416922
bangkok_th,2022,enter_deep_cooling,2,1.1372900269879926,15.656635459236881
bangkok_th,2025,enter_deep_cooling,-2,-1.4972072491920483,-21.914541615653803
bangkok_th,2025,enter_deep_cooling,-1,0.0,0.0
bangkok_th,2025,enter_deep_cooling,0,-2.1198053456496826,-12.685879036264438
barcelona_es,2018,enter_deep_cooling,-2,-0.4842787211089256,-7.465583144129543
barcelona_es,2018,enter_deep_cooling,-1,0.0,0.0
barcelona_es,2018,enter_deep_cooling,0,-1.853721323452445,-17.39723516661408
barcelona_es,2018,enter_deep_cooling,1,0.40682276335005035,5.924026464415988
barcelona_es,2018,enter_deep_cooling,2,0.05945463315714161,2.7690651866196916
barcelona_es,2023,enter_deep_cooling,-2,2.4542720187662477,16.716336775263315
barcelona_es,2023,enter_deep_cooling,-1,0.0,0.0
barcelona_es,2023,enter_deep_cooling,0,-1.0999592362149224,-15.168428329622586
barcelona_es,2023,enter_deep_cooling,1,-1.7327168700411062,-36.02009231839497
barcelona_es,2023,enter_deep_cooling,2,-0.8709296313564947,-31.056299355051195
