perm_coef
-0.4376222058457713
-0.2972475443637587
-0.4369727449647559
-0.26097946032708474
-0.22419489602864046
-0.29207518180345843
-0.22404902988201897
-0.20051251807379364
-0.3774077377971792
-0.25193358357137735
-0.15861141225028857
-0.5057896302605849
-0.2371825771295251
-0.17666703108514992
-0.30396311898724976
-0.04886364852698404
-0.3830953417851206
-0.332555950886837
-0.1945237257957144
-0.3096451000321133
-0.3310699533624929
-0.3679043146625982
-0.448159921286179
-0.2736061338801873
-0.21302316669956653
-0.05142750139042887
-0.17850418751605193
-0.2260566875437779
-0.17898691442509254
-0.3540728747975104
-0.36286541366023933
-0.2310747552389995
-0.299183264227399
-0.45161483602112873
-0.16590483870341485
-0.31108003196923745
-0.19406967335326475
-0.11059870314718409
-0.39229229390063886
-0.32109331486896353
-0.17338641977213665
-0.30803289874299056
-0.29335723894471993
-0.21306806305691273
-0.1755199850447776
-0.27275918883776057
-0.2587363480489688
-0.2606332399116037
-0.21899492197383164
-0.20786209643482068
-0.26705289823269834
-0.38540276706422183
-0.26406221783868655
-0.2858430628485583
-0.382710676168493
-0.20419372293501958
-0.3771592167333448
-0.1581099186279198
-0.19313766172452398
-0.3029606063000817
-0.16288158095473645
-0.31616634042691083
-0.3634417856129944
-0.3325294261516892
-0.35140298803510034
-0.12401534593377517
-0.11994866768170526
-0.34711814251684187
-0.1727231549793555
-0.24991689987631344
-0.11581285081067647
-0.34837568007227393
-0.19344689213952065
-0.35246385525163143
-0.3538052078027133
-0.26399653799093437
-0.23913258213536923
-0.32583454000782547
-0.28376078214183476
-0.39350494138083036
-0.43182630347425344
-0.27443801218320285
-0.2689425164402956
-0.24027513233446368
-0.3725727970867638
-0.3217315969646796
-0.06875801410654796
-0.27590545391186583
-0.25675030703478685
-0.17584259326506993
-0.19140496991731648
-0.4572037123095813
-0.24257356921789375
-0.4928640366118156
-0.22830109015679334
-0.2707906012023758
-0.3445589458140214
-0.3253527963820318
-0.2274484563330348
-0.29395855242248276
-0.0932787889600466
-0.4774551678795068
-0.2775972203806772
-0.30942777884336947
-0.21161623106009278
-0.2263174699245633
-0.29407742126365993
-0.45053195153011355
-0.4288573149123117
-0.39412160057475315
-0.3921381587698169
-0.42595467921581726
-0.2989729874395859
-0.24530548463777405
-0.4136297738974701
-0.25801889699632546
-0.3287624042694085
-0.10663473178973851
-0.16429959695864513
-0.3136892378334046
-0.1182497976981422
-0.22085404334722872
-0.3327753326457745
-0.15472586388405943
-0.36080440346239717
-0.2353204388200653
-0.0658087926484636
-0.3444045469567071
-0.4146403735426142
-0.4254339823914341
-0.3468804049837268
-0.3206118561425862
-0.3034139685579826
-0.1432132920546334
-0.4412843324933039
-0.20432842375012192
-0.5647522642377101
-0.2775624428160337
-0.3082194213391533
-0.40948059528304487
-0.529737224525773
-0.19667674058107504
-0.24023892859618942
-0.1534407134700221
-0.23386029445352913
-0.4873734146262698
-0.36021412937090924
-0.2405174915389712
-0.3026172113827199
-0.22073351302488725
-0.29304404812937995
-0.08069800948026798
-0.3233315583138106
-0.08797414003124025
-0.383857037742219
-0.2832036046156928
-0.3128261038302958
-0.3182761919716388
-0.45755408913727175
-0.29072651023087204
-0.3701828738201474
-0.22563366831115775
-0.30177174384532507
-0.3346323679920487
-0.24507125286190906
-0.4292410827883004
-0.2139326187014319
-0.415356421843115
-0.0704540063360257
-0.20668461720355494
-0.024920662582388807
-0.22199484990395324
-0.3122759526301958
-0.029141991803191568
-0.20484442916029855
-0.15117847985147492
-0.35657070866494145
-0.2127558532102259
-0.33911498076466934
-0.1456102886389441
-0.37284291823187826
-0.1092608465256009
-0.36621970165846174
-0.2823555760420528
-0.32504541948032895
-0.456007788285349
-0.2501485113913022
-0.28524755101757304
-0.1697355050941793
-0.402929109151274
-0.25051866506849857
-0.11781303933619894
-0.3766327497385177
-0.30369796473232546
-0.3642065074031692
-0.36400179074658995
-0.3012723923688414
0.04877490954692683
-0.3349030551289089
-0.39919940745766086
-0.41783397330146327
-0.3489163697539532
-0.2966460049727653
-0.27166891977782026
-0.28615403580290505
-0.27275473484394835
-0.2371556338928068
-0.2924295590544057
-0.32728940478119595
-0.15757047242102828
-0.20623471680610647
-0.34011585618301343
-0.40763748605004163
-0.3551038464260041
-0.1618822291143265
-0.23349782608351533
-0.3035918442841924
-0.23255065943452563
-0.2318547825158058
-0.46985694173636594
-0.35047122015027365
-0.4364500460714369
-0.0726041264951337
-0.27370995882019944
-0.30566276169516826
-0.4653010225350107
-0.43618299159471074
-0.34223257083707903
-0.16650140166783026
-0.2929263123863484
-0.18850759900667097
-0.18422233252081294
-0.30533646815107024
-0.18064188646096188
-0.2049834074233793
-0.3339945444510776
-0.2886401726093144
-0.3254780938557611
-0.2782705487907842
-0.4127347003316681
-0.2872700924639664
-0.30122150322051755
-0.3241984108870564
-0.3268971968541711
-0.21145357868307718
-0.342286435994185
-0.22458023100131308
-0.32983383435911817
-0.36009258818671397
-0.4064028105196636
-0.3633901226745707
-0.3600642358909137
-0.36968622161734205
-0.2229600853059695
-0.18128713310737332
-0.19738637741874487
-0.29825977468360404
-0.17975194735105413
-0.20770295135782715
-0.0769967032870324
-0.21451190168660003
-0.29021105082471854
-0.2028919829042665
-0.1582868246259175
-0.2698892669957622
-0.19664465550718066
-0.32461381480573304
-0.40114535453652905
-0.3066864672544136
-0.15697934527316285
-0.2205618646316352
-0.3723165365426691
-0.2814466413236921
-0.05758551251113289
-0.21075299894031266
-0.21718496736493845
-0.3200429576173693
-0.3477533604108377
-0.22653244042556447
-0.17301708527117968
-0.24113602604312756
-0.16641029037305083
-0.27904658337237215
-0.18957263080253228
