alpha_dynamic,alpha_graph,alpha_critical,alpha_base,selection_objective,mean_continent_gain,std_continent_gain,worst_continent_gain,share_positive_continent_gain,robust_score
0.15,0.1,0.05,0.7,0.6622423319150074,0.0166162795933812,0.0230170771893573,0.0002016908145551,1.0,0.0153182636056957
0.15,0.1,0.1,0.65,0.670557602717632,0.0255939410663957,0.0278770064814825,0.005516046097105,1.0,0.0240734361513927
0.15,0.1,0.15,0.6,0.6781329113041968,0.0329328856663554,0.0284191044049291,0.0087975896108102,1.0,0.0315205190892079
0.15,0.1,0.2,0.55,0.6848569858376039,0.0402834871366573,0.0319987026096892,0.0150968264061756,1.0,0.0387192341937971
0.15,0.15,0.0,0.7,0.6545993157515193,0.0099950376544298,0.0233484960356994,-0.0078605329153365,0.3333333333333333,0.0030152747950316
0.15,0.15,0.05,0.6499999999999999,0.6628752192147185,0.017109810010442,0.0244173489324639,-0.0008147664684832,0.6666666666666666,0.0151420935013639
0.15,0.15,0.1,0.6,0.6710231555658974,0.0270873125820558,0.0274454078858233,0.0065196998042196,1.0,0.0256106466116707
0.15,0.15,0.15,0.5499999999999999,0.6788762170494088,0.0336921141338397,0.0302295293680589,0.0077809502676733,1.0,0.0321497796745461
0.15,0.15,0.2,0.4999999999999999,0.6860449522354095,0.0420425567027407,0.0319793699983887,0.0161002980531915,1.0,0.0405036096967407
0.15,0.2,0.0,0.6499999999999999,0.6554547405677184,0.0125482132951992,0.0232828426728759,-0.0051383758748191,0.3333333333333333,0.007496321129513
0.15,0.2,0.05,0.5999999999999999,0.663507673660923,0.0197318939874825,0.0238407586386051,0.0001884070962753,1.0,0.0183932903187754
0.15,0.2,0.1,0.5499999999999999,0.6723784502574404,0.0278372711229381,0.0282185532190705,0.0044924793086258,1.0,0.0263258594197241
0.15,0.2,0.15,0.4999999999999999,0.679619089941114,0.0345901492587661,0.0307176547044343,0.0087839417723334,1.0,0.0330236222303965
0.15,0.2,0.2,0.4499999999999999,0.6872881216982573,0.0432861561091988,0.0332887894378443,0.0191234005480043,1.0,0.0416673189372993
0.15,0.25,0.0,0.6,0.6562540966118615,0.0125770480174723,0.0233074229368024,-0.0051457834625174,0.3333333333333333,0.007533991240166
0.15,0.25,0.05,0.5499999999999999,0.6643066030092676,0.0203037806887749,0.0256517161734167,0.0011910094886287,1.0,0.0188362790042498
0.15,0.25,0.1,0.5,0.6733438606656335,0.0275375714700068,0.0295170282257394,0.0044848896608289,1.0,0.0259415899744232
0.15,0.25,0.15,0.4499999999999999,0.6804171658978614,0.0340130956772389,0.030652091602592,0.0077661600843862,1.0,0.0324677752161517
0.15,0.25,0.2,0.3999999999999999,0.688085770959206,0.0438463869323188,0.0340660230016268,0.0191156288401089,1.0,0.0421813240605357
0.2,0.0,0.0,0.8,0.6566210552024826,0.0081468964465769,0.0262694725679241,-0.0183799265588667,0.3333333333333333,-0.0063896852968511
0.2,0.0,0.05,0.75,0.6661229654972795,0.0169962460703786,0.0267286717076615,-0.0074236990377495,0.6666666666666666,0.0102823258664495
0.2,0.0,0.1,0.7000000000000001,0.6742729184719775,0.0272318738519345,0.032648482627393,0.0009298338871257,1.0,0.0254039571603456
0.2,0.0,0.15,0.65,0.6816272733120667,0.0361072100388608,0.0317946285466669,0.0128269719753603,1.0,0.0344946887705317
0.2,0.0,0.2,0.6000000000000001,0.6887423892030377,0.0416576548467903,0.0362186041436676,0.0149967746044812,1.0,0.0398335178485206
0.2,0.05,0.0,0.75,0.6580888259029667,0.0111650185502012,0.0269957416101065,-0.0131804550623988,0.3333333333333333,0.0002393207449357
0.2,0.05,0.05,0.7,0.6669783143979258,0.0168859409001476,0.0278337990255267,-0.0073926865939191,0.6666666666666666,0.0101224261994835
0.2,0.05,0.1,0.65,0.6754616561881193,0.0281214097803027,0.031991948326939,0.003544325262815,1.0,0.0263697905870729
0.2,0.05,0.15,0.6,0.6823148610654688,0.0365993032557537,0.0331986912084068,0.0118109130802651,1.0,0.0348882087295534
