event_id,source_rank,source_url,source_domain,source_track,source_ref
pevt_000576,2,https://projects.worldbank.org/en/projects-operations/project-detail/P155007,projects.worldbank.org,external_direct,wb_project:P127974|P155007|P157224
pevt_000576,3,https://projects.worldbank.org/en/projects-operations/project-detail/P157224,projects.worldbank.org,external_direct,wb_project:P127974|P155007|P157224
pevt_000577,1,https://projects.worldbank.org/en/projects-operations/project-detail/P149182,projects.worldbank.org,external_direct,wb_project:P149182|P149340|P150576|P154523
pevt_000577,2,https://projects.worldbank.org/en/projects-operations/project-detail/P149340,projects.worldbank.org,external_direct,wb_project:P149182|P149340|P150576|P154523
pevt_000577,3,https://projects.worldbank.org/en/projects-operations/project-detail/P150576,projects.worldbank.org,external_direct,wb_project:P149182|P149340|P150576|P154523
pevt_000577,4,https://projects.worldbank.org/en/projects-operations/project-detail/P154523,projects.worldbank.org,external_direct,wb_project:P149182|P149340|P150576|P154523
pevt_000578,1,https://projects.worldbank.org/en/projects-operations/project-detail/P151744,projects.worldbank.org,external_direct,wb_project:P151744|P155522
pevt_000578,2,https://projects.worldbank.org/en/projects-operations/project-detail/P155522,projects.worldbank.org,external_direct,wb_project:P151744|P155522
pevt_000579,1,https://projects.worldbank.org/en/projects-operations/project-detail/P130544,projects.worldbank.org,external_direct,wb_project:P130544|P159576
pevt_000579,2,https://projects.worldbank.org/en/projects-operations/project-detail/P159576,projects.worldbank.org,external_direct,wb_project:P130544|P159576
pevt_000580,1,https://projects.worldbank.org/en/projects-operations/project-detail/P154283,projects.worldbank.org,external_direct,wb_project:P154283|P155038
pevt_000580,2,https://projects.worldbank.org/en/projects-operations/project-detail/P155038,projects.worldbank.org,external_direct,wb_project:P154283|P155038
pevt_000581,1,https://projects.worldbank.org/en/projects-operations/project-detail/P148531,projects.worldbank.org,external_direct,wb_project:P148531|P151072|P156241|P157702
pevt_000581,2,https://projects.worldbank.org/en/projects-operations/project-detail/P151072,projects.worldbank.org,external_direct,wb_project:P148531|P151072|P156241|P157702
pevt_000581,3,https://projects.worldbank.org/en/projects-operations/project-detail/P156241,projects.worldbank.org,external_direct,wb_project:P148531|P151072|P156241|P157702
pevt_000581,4,https://projects.worldbank.org/en/projects-operations/project-detail/P157702,projects.worldbank.org,external_direct,wb_project:P148531|P151072|P156241|P157702
pevt_000582,1,https://projects.worldbank.org/en/projects-operations/project-detail/P146936,projects.worldbank.org,external_direct,wb_project:P146936|P148775|P150308|P157198
pevt_000582,2,https://projects.worldbank.org/en/projects-operations/project-detail/P148775,projects.worldbank.org,external_direct,wb_project:P146936|P148775|P150308|P157198
pevt_000582,3,https://projects.worldbank.org/en/projects-operations/project-detail/P150308,projects.worldbank.org,external_direct,wb_project:P146936|P148775|P150308|P157198
pevt_000582,4,https://projects.worldbank.org/en/projects-operations/project-detail/P157198,projects.worldbank.org,external_direct,wb_project:P146936|P148775|P150308|P157198
pevt_000583,1,https://projects.worldbank.org/en/projects-operations/project-detail/P155617,projects.worldbank.org,external_direct,wb_project:P155617|P156867|P158435|P158798|P160331
pevt_000583,2,https://projects.worldbank.org/en/projects-operations/project-detail/P156867,projects.worldbank.org,external_direct,wb_project:P155617|P156867|P158435|P158798|P160331
pevt_000583,3,https://projects.worldbank.org/en/projects-operations/project-detail/P158435,projects.worldbank.org,external_direct,wb_project:P155617|P156867|P158435|P158798|P160331
pevt_000583,4,https://projects.worldbank.org/en/projects-operations/project-detail/P158798,projects.worldbank.org,external_direct,wb_project:P155617|P156867|P158435|P158798|P160331
pevt_000583,5,https://projects.worldbank.org/en/projects-operations/project-detail/P160331,projects.worldbank.org,external_direct,wb_project:P155617|P156867|P158435|P158798|P160331
pevt_000584,1,https://projects.worldbank.org/en/projects-operations/project-detail/P152698,projects.worldbank.org,external_direct,wb_project:P152698|P155303|P158522
pevt_000584,2,https://projects.worldbank.org/en/projects-operations/project-detail/P155303,projects.worldbank.org,external_direct,wb_project:P152698|P155303|P158522
pevt_000584,3,https://projects.worldbank.org/en/projects-operations/project-detail/P158522,projects.worldbank.org,external_direct,wb_project:P152698|P155303|P158522
pevt_000585,1,https://projects.worldbank.org/en/projects-operations/project-detail/P154525,projects.worldbank.org,external_direct,wb_project:P154525|P157836
pevt_000585,2,https://projects.worldbank.org/en/projects-operations/project-detail/P157836,projects.worldbank.org,external_direct,wb_project:P154525|P157836
pevt_000586,1,https://projects.worldbank.org/en/projects-operations/project-detail/P100589,projects.worldbank.org,external_direct,wb_project:P100589|P162849|P165488
pevt_000586,2,https://projects.worldbank.org/en/projects-operations/project-detail/P162849,projects.worldbank.org,external_direct,wb_project:P100589|P162849|P165488
pevt_000586,3,https://projects.worldbank.org/en/projects-operations/project-detail/P165488,projects.worldbank.org,external_direct,wb_project:P100589|P162849|P165488
pevt_000587,1,https://projects.worldbank.org/en/projects-operations/project-detail/P157054,projects.worldbank.org,external_direct,wb_project:P157054|P157111|P158119|P158146|P158502|P160408
pevt_000587,2,https://projects.worldbank.org/en/projects-operations/project-detail/P157111,projects.worldbank.org,external_direct,wb_project:P157054|P157111|P158119|P158146|P158502|P160408
pevt_000587,3,https://projects.worldbank.org/en/projects-operations/project-detail/P158119,projects.worldbank.org,external_direct,wb_project:P157054|P157111|P158119|P158146|P158502|P160408
pevt_000587,4,https://projects.worldbank.org/en/projects-operations/project-detail/P158146,projects.worldbank.org,external_direct,wb_project:P157054|P157111|P158119|P158146|P158502|P160408
pevt_000587,5,https://projects.worldbank.org/en/projects-operations/project-detail/P158502,projects.worldbank.org,external_direct,wb_project:P157054|P157111|P158119|P158146|P158502|P160408
pevt_000587,6,https://projects.worldbank.org/en/projects-operations/project-detail/P160408,projects.worldbank.org,external_direct,wb_project:P157054|P157111|P158119|P158146|P158502|P160408
pevt_000588,1,https://projects.worldbank.org/en/projects-operations/project-detail/P100530,projects.worldbank.org,external_direct,wb_project:P100530|P160379
pevt_000588,2,https://projects.worldbank.org/en/projects-operations/project-detail/P160379,projects.worldbank.org,external_direct,wb_project:P100530|P160379
pevt_000589,1,https://projects.worldbank.org/en/projects-operations/project-detail/P157141,projects.worldbank.org,external_direct,wb_project:P157141|P166578|P167246|P169907
pevt_000589,2,https://projects.worldbank.org/en/projects-operations/project-detail/P166578,projects.worldbank.org,external_direct,wb_project:P157141|P166578|P167246|P169907
pevt_000589,3,https://projects.worldbank.org/en/projects-operations/project-detail/P167246,projects.worldbank.org,external_direct,wb_project:P157141|P166578|P167246|P169907
pevt_000589,4,https://projects.worldbank.org/en/projects-operations/project-detail/P169907,projects.worldbank.org,external_direct,wb_project:P157141|P166578|P167246|P169907
pevt_000590,1,https://projects.worldbank.org/en/projects-operations/project-detail/P147864,projects.worldbank.org,external_direct,wb_project:P147864|P164058|P167523|P168310
pevt_000590,2,https://projects.worldbank.org/en/projects-operations/project-detail/P164058,projects.worldbank.org,external_direct,wb_project:P147864|P164058|P167523|P168310
pevt_000590,3,https://projects.worldbank.org/en/projects-operations/project-detail/P167523,projects.worldbank.org,external_direct,wb_project:P147864|P164058|P167523|P168310
pevt_000590,4,https://projects.worldbank.org/en/projects-operations/project-detail/P168310,projects.worldbank.org,external_direct,wb_project:P147864|P164058|P167523|P168310
pevt_000591,1,https://projects.worldbank.org/en/projects-operations/project-detail/P157929,projects.worldbank.org,external_direct,wb_project:P157929|P162679|P163533|P166373|P166923
pevt_000591,2,https://projects.worldbank.org/en/projects-operations/project-detail/P162679,projects.worldbank.org,external_direct,wb_project:P157929|P162679|P163533|P166373|P166923
pevt_000591,3,https://projects.worldbank.org/en/projects-operations/project-detail/P163533,projects.worldbank.org,external_direct,wb_project:P157929|P162679|P163533|P166373|P166923
pevt_000591,4,https://projects.worldbank.org/en/projects-operations/project-detail/P166373,projects.worldbank.org,external_direct,wb_project:P157929|P162679|P163533|P166373|P166923
pevt_000591,5,https://projects.worldbank.org/en/projects-operations/project-detail/P166923,projects.worldbank.org,external_direct,wb_project:P157929|P162679|P163533|P166373|P166923
pevt_000592,1,https://projects.worldbank.org/en/projects-operations/project-detail/P165129,projects.worldbank.org,external_direct,wb_project:P165129|P172732
pevt_000592,2,https://projects.worldbank.org/en/projects-operations/project-detail/P172732,projects.worldbank.org,external_direct,wb_project:P165129|P172732
pevt_000593,1,https://projects.worldbank.org/en/projects-operations/project-detail/P132418,projects.worldbank.org,external_direct,wb_project:P132418|P163328|P166020|P166868|P167350|P167804
pevt_000593,2,https://projects.worldbank.org/en/projects-operations/project-detail/P163328,projects.worldbank.org,external_direct,wb_project:P132418|P163328|P166020|P166868|P167350|P167804
pevt_000593,3,https://projects.worldbank.org/en/projects-operations/project-detail/P166020,projects.worldbank.org,external_direct,wb_project:P132418|P163328|P166020|P166868|P167350|P167804
pevt_000593,4,https://projects.worldbank.org/en/projects-operations/project-detail/P166868,projects.worldbank.org,external_direct,wb_project:P132418|P163328|P166020|P166868|P167350|P167804
pevt_000593,5,https://projects.worldbank.org/en/projects-operations/project-detail/P167350,projects.worldbank.org,external_direct,wb_project:P132418|P163328|P166020|P166868|P167350|P167804
pevt_000593,6,https://projects.worldbank.org/en/projects-operations/project-detail/P167804,projects.worldbank.org,external_direct,wb_project:P132418|P163328|P166020|P166868|P167350|P167804
pevt_000594,1,https://projects.worldbank.org/en/projects-operations/project-detail/P168590,projects.worldbank.org,external_direct,wb_project:P168590|P169111|P170873|P174027|P174312
pevt_000594,2,https://projects.worldbank.org/en/projects-operations/project-detail/P169111,projects.worldbank.org,external_direct,wb_project:P168590|P169111|P170873|P174027|P174312
pevt_000594,3,https://projects.worldbank.org/en/projects-operations/project-detail/P170873,projects.worldbank.org,external_direct,wb_project:P168590|P169111|P170873|P174027|P174312
pevt_000594,4,https://projects.worldbank.org/en/projects-operations/project-detail/P174027,projects.worldbank.org,external_direct,wb_project:P168590|P169111|P170873|P174027|P174312
pevt_000594,5,https://projects.worldbank.org/en/projects-operations/project-detail/P174312,projects.worldbank.org,external_direct,wb_project:P168590|P169111|P170873|P174027|P174312
pevt_000595,1,https://projects.worldbank.org/en/projects-operations/project-detail/P173704,projects.worldbank.org,external_direct,wb_project:P173704|P173978
pevt_000595,2,https://projects.worldbank.org/en/projects-operations/project-detail/P173978,projects.worldbank.org,external_direct,wb_project:P173704|P173978
pevt_000596,1,https://projects.worldbank.org/en/projects-operations/project-detail/P172226,projects.worldbank.org,external_direct,wb_project:P172226|P176447
pevt_000596,2,https://projects.worldbank.org/en/projects-operations/project-detail/P176447,projects.worldbank.org,external_direct,wb_project:P172226|P176447
pevt_000597,1,https://projects.worldbank.org/en/projects-operations/project-detail/P168633,projects.worldbank.org,external_direct,wb_project:P168633|P170811|P172187|P174732|P174778|P175221
pevt_000597,2,https://projects.worldbank.org/en/projects-operations/project-detail/P170811,projects.worldbank.org,external_direct,wb_project:P168633|P170811|P172187|P174732|P174778|P175221
pevt_000597,3,https://projects.worldbank.org/en/projects-operations/project-detail/P172187,projects.worldbank.org,external_direct,wb_project:P168633|P170811|P172187|P174732|P174778|P175221
pevt_000597,4,https://projects.worldbank.org/en/projects-operations/project-detail/P174732,projects.worldbank.org,external_direct,wb_project:P168633|P170811|P172187|P174732|P174778|P175221
pevt_000597,5,https://projects.worldbank.org/en/projects-operations/project-detail/P174778,projects.worldbank.org,external_direct,wb_project:P168633|P170811|P172187|P174732|P174778|P175221
pevt_000597,6,https://projects.worldbank.org/en/projects-operations/project-detail/P175221,projects.worldbank.org,external_direct,wb_project:P168633|P170811|P172187|P174732|P174778|P175221
pevt_000598,1,https://projects.worldbank.org/en/projects-operations/project-detail/P175261,projects.worldbank.org,external_direct,wb_project:P175261|P177915|P178146
pevt_000598,2,https://projects.worldbank.org/en/projects-operations/project-detail/P177915,projects.worldbank.org,external_direct,wb_project:P175261|P177915|P178146
pevt_000598,3,https://projects.worldbank.org/en/projects-operations/project-detail/P178146,projects.worldbank.org,external_direct,wb_project:P175261|P177915|P178146
pevt_000599,1,https://projects.worldbank.org/en/projects-operations/project-detail/P174564,projects.worldbank.org,external_direct,wb_project:P174564|P174798|P176404|P177668|P177856
pevt_000599,2,https://projects.worldbank.org/en/projects-operations/project-detail/P174798,projects.worldbank.org,external_direct,wb_project:P174564|P174798|P176404|P177668|P177856
pevt_000599,3,https://projects.worldbank.org/en/projects-operations/project-detail/P176404,projects.worldbank.org,external_direct,wb_project:P174564|P174798|P176404|P177668|P177856
pevt_000599,4,https://projects.worldbank.org/en/projects-operations/project-detail/P177668,projects.worldbank.org,external_direct,wb_project:P174564|P174798|P176404|P177668|P177856
pevt_000599,5,https://projects.worldbank.org/en/projects-operations/project-detail/P177856,projects.worldbank.org,external_direct,wb_project:P174564|P174798|P176404|P177668|P177856
pevt_000600,1,https://projects.worldbank.org/en/projects-operations/project-detail/P175728,projects.worldbank.org,external_direct,wb_project:P175728|P178329
pevt_000600,2,https://projects.worldbank.org/en/projects-operations/project-detail/P178329,projects.worldbank.org,external_direct,wb_project:P175728|P178329
pevt_000601,1,https://projects.worldbank.org/en/projects-operations/project-detail/P167886,projects.worldbank.org,external_direct,wb_project:P167886|P176733
pevt_000601,2,https://projects.worldbank.org/en/projects-operations/project-detail/P176733,projects.worldbank.org,external_direct,wb_project:P167886|P176733
pevt_000602,1,https://projects.worldbank.org/en/projects-operations/project-detail/P176032,projects.worldbank.org,external_direct,wb_project:P176032|P177876|P181032
pevt_000602,2,https://projects.worldbank.org/en/projects-operations/project-detail/P177876,projects.worldbank.org,external_direct,wb_project:P176032|P177876|P181032
pevt_000602,3,https://projects.worldbank.org/en/projects-operations/project-detail/P181032,projects.worldbank.org,external_direct,wb_project:P176032|P177876|P181032
pevt_000603,1,https://projects.worldbank.org/en/projects-operations/project-detail/P177917,projects.worldbank.org,external_direct,wb_project:P177917|P180634
pevt_000603,2,https://projects.worldbank.org/en/projects-operations/project-detail/P180634,projects.worldbank.org,external_direct,wb_project:P177917|P180634
pevt_000604,1,https://projects.worldbank.org/en/projects-operations/project-detail/P177980,projects.worldbank.org,external_direct,wb_project:P177980|P179249
pevt_000604,2,https://projects.worldbank.org/en/projects-operations/project-detail/P179249,projects.worldbank.org,external_direct,wb_project:P177980|P179249
pevt_000605,1,https://projects.worldbank.org/en/projects-operations/project-detail/P175827,projects.worldbank.org,external_direct,wb_project:P175827|P177671|P178418
pevt_000605,2,https://projects.worldbank.org/en/projects-operations/project-detail/P177671,projects.worldbank.org,external_direct,wb_project:P175827|P177671|P178418
pevt_000605,3,https://projects.worldbank.org/en/projects-operations/project-detail/P178418,projects.worldbank.org,external_direct,wb_project:P175827|P177671|P178418
pevt_000606,1,https://projects.worldbank.org/en/projects-operations/project-detail/P174593,projects.worldbank.org,external_direct,wb_project:P174593|P179039|P179189|P179337
pevt_000606,2,https://projects.worldbank.org/en/projects-operations/project-detail/P179039,projects.worldbank.org,external_direct,wb_project:P174593|P179039|P179189|P179337
pevt_000606,3,https://projects.worldbank.org/en/projects-operations/project-detail/P179189,projects.worldbank.org,external_direct,wb_project:P174593|P179039|P179189|P179337
pevt_000606,4,https://projects.worldbank.org/en/projects-operations/project-detail/P179337,projects.worldbank.org,external_direct,wb_project:P174593|P179039|P179189|P179337
pevt_000607,1,https://projects.worldbank.org/en/projects-operations/project-detail/P178253,projects.worldbank.org,external_direct,wb_project:P178253|P179935|P181195
pevt_000607,2,https://projects.worldbank.org/en/projects-operations/project-detail/P179935,projects.worldbank.org,external_direct,wb_project:P178253|P179935|P181195
pevt_000607,3,https://projects.worldbank.org/en/projects-operations/project-detail/P181195,projects.worldbank.org,external_direct,wb_project:P178253|P179935|P181195
pevt_000608,1,https://projects.worldbank.org/en/projects-operations/project-detail/P178254,projects.worldbank.org,external_direct,wb_project:P178254|P178581|P181463
pevt_000608,2,https://projects.worldbank.org/en/projects-operations/project-detail/P178581,projects.worldbank.org,external_direct,wb_project:P178254|P178581|P181463
pevt_000608,3,https://projects.worldbank.org/en/projects-operations/project-detail/P181463,projects.worldbank.org,external_direct,wb_project:P178254|P178581|P181463
pevt_000609,1,https://projects.worldbank.org/en/projects-operations/project-detail/P174825,projects.worldbank.org,external_direct,wb_project:P174825|P177965|P179749|P507508
pevt_000609,2,https://projects.worldbank.org/en/projects-operations/project-detail/P177965,projects.worldbank.org,external_direct,wb_project:P174825|P177965|P179749|P507508
pevt_000609,3,https://projects.worldbank.org/en/projects-operations/project-detail/P179749,projects.worldbank.org,external_direct,wb_project:P174825|P177965|P179749|P507508
pevt_000609,4,https://projects.worldbank.org/en/projects-operations/project-detail/P507508,projects.worldbank.org,external_direct,wb_project:P174825|P177965|P179749|P507508
pevt_000610,1,https://projects.worldbank.org/en/projects-operations/project-detail/P128921,projects.worldbank.org,external_direct,wb_project:P128921|P132620
pevt_000610,2,https://projects.worldbank.org/en/projects-operations/project-detail/P132620,projects.worldbank.org,external_direct,wb_project:P128921|P132620
pevt_000611,1,https://projects.worldbank.org/en/projects-operations/project-detail/P151363,projects.worldbank.org,external_direct,wb_project_regional:P151363
pevt_000612,1,https://projects.worldbank.org/en/projects-operations/project-detail/P145634,projects.worldbank.org,external_direct,wb_project_regional:P145634
pevt_000613,1,https://projects.worldbank.org/en/projects-operations/project-detail/P152117,projects.worldbank.org,external_direct,wb_project:P152117|P158958
pevt_000613,2,https://projects.worldbank.org/en/projects-operations/project-detail/P158958,projects.worldbank.org,external_direct,wb_project:P152117|P158958
pevt_000614,1,https://projects.worldbank.org/en/projects-operations/project-detail/P153404,projects.worldbank.org,external_direct,wb_project_regional:P153404|P165313
pevt_000614,2,https://projects.worldbank.org/en/projects-operations/project-detail/P165313,projects.worldbank.org,external_direct,wb_project_regional:P153404|P165313
pevt_000615,1,https://projects.worldbank.org/en/projects-operations/project-detail/P168539,projects.worldbank.org,external_direct,wb_project:P168539
pevt_000616,1,https://projects.worldbank.org/en/projects-operations/project-detail/P166820,projects.worldbank.org,external_direct,wb_project_regional:P166820
pevt_000617,1,https://projects.worldbank.org/en/projects-operations/project-detail/P174135,projects.worldbank.org,external_direct,wb_project_regional:P174135
pevt_000618,1,https://projects.worldbank.org/en/projects-operations/project-detail/P181218,projects.worldbank.org,external_direct,wb_project_regional:P181218|P181219
pevt_000618,2,https://projects.worldbank.org/en/projects-operations/project-detail/P181219,projects.worldbank.org,external_direct,wb_project_regional:P181218|P181219
pevt_000619,1,https://projects.worldbank.org/en/projects-operations/project-detail/P177407,projects.worldbank.org,external_direct,wb_project_regional:P177407
pevt_000620,1,https://projects.worldbank.org/en/projects-operations/project-detail/P181493,projects.worldbank.org,external_direct,wb_project:P181493
pevt_000621,1,https://projects.worldbank.org/en/projects-operations/project-detail/P173994,projects.worldbank.org,external_direct,wb_project:P173994
pevt_000622,1,https://projects.worldbank.org/en/projects-operations/project-detail/P155962,projects.worldbank.org,external_direct,wb_project:P155962
pevt_000623,1,https://projects.worldbank.org/en/projects-operations/project-detail/P155732,projects.worldbank.org,external_direct,wb_project:P155732
pevt_000624,1,https://projects.worldbank.org/en/projects-operations/project-detail/P161167,projects.worldbank.org,external_direct,wb_project:P161167
pevt_000625,1,https://projects.worldbank.org/en/projects-operations/project-detail/P161515,projects.worldbank.org,external_direct,wb_project:P161515
pevt_000626,1,https://projects.worldbank.org/en/projects-operations/project-detail/P163108,projects.worldbank.org,external_direct,wb_project:P163108
pevt_000627,1,https://projects.worldbank.org/en/projects-operations/project-detail/P171446,projects.worldbank.org,external_direct,wb_project:P171446|P175694
pevt_000627,2,https://projects.worldbank.org/en/projects-operations/project-detail/P175694,projects.worldbank.org,external_direct,wb_project:P171446|P175694
pevt_000628,1,https://api.worldbank.org/v2/indicator?format=json&per_page=20000,api.worldbank.org,objective_indicator,wb_indicator_event:structural_break@2020;score=1.3151;drivers=IP.PAT.RESD:12.32|IT.NET.BBND.P2:3.71|IT.NET.USER.ZS:0.87
pevt_000629,1,https://projects.worldbank.org/en/projects-operations/project-detail/P151363,projects.worldbank.org,external_direct,wb_project_regional:P151363
pevt_000630,1,https://projects.worldbank.org/en/projects-operations/project-detail/P145634,projects.worldbank.org,external_direct,wb_project_regional:P145634
pevt_000631,1,https://projects.worldbank.org/en/projects-operations/project-detail/P166820,projects.worldbank.org,external_direct,wb_project_regional:P166820
pevt_000632,1,https://projects.worldbank.org/en/projects-operations/project-detail/P174135,projects.worldbank.org,external_direct,wb_project_regional:P174135
pevt_000633,1,https://projects.worldbank.org/en/projects-operations/project-detail/P181218,projects.worldbank.org,external_direct,wb_project_regional:P181218|P181219
pevt_000633,2,https://projects.worldbank.org/en/projects-operations/project-detail/P181219,projects.worldbank.org,external_direct,wb_project_regional:P181218|P181219
pevt_000634,1,https://projects.worldbank.org/en/projects-operations/project-detail/P177407,projects.worldbank.org,external_direct,wb_project_regional:P177407
pevt_000635,1,https://projects.worldbank.org/en/projects-operations/project-detail/P093201,projects.worldbank.org,external_direct,wb_project:P093201|P154299
pevt_000635,2,https://projects.worldbank.org/en/projects-operations/project-detail/P154299,projects.worldbank.org,external_direct,wb_project:P093201|P154299
pevt_000636,1,https://projects.worldbank.org/en/projects-operations/project-detail/P159522,projects.worldbank.org,external_direct,wb_project:P159522
pevt_000637,1,https://projects.worldbank.org/en/projects-operations/project-detail/P160236,projects.worldbank.org,external_direct,wb_project:P160236
pevt_000638,1,https://projects.worldbank.org/en/projects-operations/project-detail/P127861,projects.worldbank.org,external_direct,wb_project:P127861|P162407
pevt_000638,2,https://projects.worldbank.org/en/projects-operations/project-detail/P162407,projects.worldbank.org,external_direct,wb_project:P127861|P162407
pevt_000639,1,https://projects.worldbank.org/en/projects-operations/project-detail/P168130,projects.worldbank.org,external_direct,wb_project:P168130
pevt_000640,1,https://projects.worldbank.org/en/projects-operations/project-detail/P147875,projects.worldbank.org,external_direct,wb_project:P147875|P157861
pevt_000640,2,https://projects.worldbank.org/en/projects-operations/project-detail/P157861,projects.worldbank.org,external_direct,wb_project:P147875|P157861
pevt_000641,1,https://projects.worldbank.org/en/projects-operations/project-detail/P171172,projects.worldbank.org,external_direct,wb_project:P171172|P173091|P173974
pevt_000641,2,https://projects.worldbank.org/en/projects-operations/project-detail/P173091,projects.worldbank.org,external_direct,wb_project:P171172|P173091|P173974
pevt_000641,3,https://projects.worldbank.org/en/projects-operations/project-detail/P173974,projects.worldbank.org,external_direct,wb_project:P171172|P173091|P173974
pevt_000642,1,https://projects.worldbank.org/en/projects-operations/project-detail/P175662,projects.worldbank.org,external_direct,wb_project:P175662
pevt_000643,1,https://projects.worldbank.org/en/projects-operations/project-detail/P167946,projects.worldbank.org,external_direct,wb_project:P167946|P178215
pevt_000643,2,https://projects.worldbank.org/en/projects-operations/project-detail/P178215,projects.worldbank.org,external_direct,wb_project:P167946|P178215
pevt_000644,1,https://projects.worldbank.org/en/projects-operations/project-detail/P171296,projects.worldbank.org,external_direct,wb_project:P171296|P176619
pevt_000644,2,https://projects.worldbank.org/en/projects-operations/project-detail/P176619,projects.worldbank.org,external_direct,wb_project:P171296|P176619
pevt_000645,1,https://projects.worldbank.org/en/projects-operations/project-detail/P180285,projects.worldbank.org,external_direct,wb_project:P180285
pevt_000646,1,https://projects.worldbank.org/en/projects-operations/project-detail/P180291,projects.worldbank.org,external_direct,wb_project:P180291
pevt_000647,1,https://projects.worldbank.org/en/projects-operations/project-detail/P127702,projects.worldbank.org,external_direct,wb_project:P127702|P503369
pevt_000647,2,https://projects.worldbank.org/en/projects-operations/project-detail/P503369,projects.worldbank.org,external_direct,wb_project:P127702|P503369
pevt_000648,1,https://data.worldbank.org/indicator,data.worldbank.org,objective_macro,objective_macro_rule:wb_structural_break@2019;score=0.9752;vars=IT.NET.USER.ZS|NE.GDI.FTOT.ZS|NY.GDP.PCAP.CD|FP.CPI.TOTL.ZG
pevt_000649,1,https://projects.worldbank.org/en/projects-operations/project-detail/P145634,projects.worldbank.org,external_direct,wb_project_regional:P145634|P147705|P150183
pevt_000649,2,https://projects.worldbank.org/en/projects-operations/project-detail/P147705,projects.worldbank.org,external_direct,wb_project_regional:P145634|P147705|P150183
pevt_000649,3,https://projects.worldbank.org/en/projects-operations/project-detail/P150183,projects.worldbank.org,external_direct,wb_project_regional:P145634|P147705|P150183
pevt_000650,1,https://projects.worldbank.org/en/projects-operations/project-detail/P152625,projects.worldbank.org,external_direct,wb_project:P152625
pevt_000651,1,https://projects.worldbank.org/en/projects-operations/project-detail/P153497,projects.worldbank.org,external_direct,wb_project:P153497
pevt_000652,1,https://projects.worldbank.org/en/projects-operations/project-detail/P170365,projects.worldbank.org,external_direct,wb_project:P170365
pevt_000653,1,https://projects.worldbank.org/en/projects-operations/project-detail/P166820,projects.worldbank.org,external_direct,wb_project_regional:P166820
pevt_000654,1,https://projects.worldbank.org/en/projects-operations/project-detail/P174367,projects.worldbank.org,external_direct,wb_project:P174367
pevt_000655,1,https://projects.worldbank.org/en/projects-operations/project-detail/P174135,projects.worldbank.org,external_direct,wb_project_regional:P174135
pevt_000656,1,https://projects.worldbank.org/en/projects-operations/project-detail/P181218,projects.worldbank.org,external_direct,wb_project_regional:P181218|P181219
pevt_000656,2,https://projects.worldbank.org/en/projects-operations/project-detail/P181219,projects.worldbank.org,external_direct,wb_project_regional:P181218|P181219
pevt_000657,1,https://projects.worldbank.org/en/projects-operations/project-detail/P178303,projects.worldbank.org,external_direct,wb_project:P178303
pevt_000658,1,https://projects.worldbank.org/en/projects-operations/project-detail/P179204,projects.worldbank.org,external_direct,wb_project:P179204|P500565
pevt_000658,2,https://projects.worldbank.org/en/projects-operations/project-detail/P500565,projects.worldbank.org,external_direct,wb_project:P179204|P500565
pevt_000659,1,https://projects.worldbank.org/en/projects-operations/project-detail/P106636,projects.worldbank.org,external_direct,wb_project:P106636|P120014|P145104
pevt_000659,2,https://projects.worldbank.org/en/projects-operations/project-detail/P120014,projects.worldbank.org,external_direct,wb_project:P106636|P120014|P145104
pevt_000659,3,https://projects.worldbank.org/en/projects-operations/project-detail/P145104,projects.worldbank.org,external_direct,wb_project:P106636|P120014|P145104
pevt_000660,1,https://projects.worldbank.org/en/projects-operations/project-detail/P144966,projects.worldbank.org,external_direct,wb_project:P144966|P151660
pevt_000660,2,https://projects.worldbank.org/en/projects-operations/project-detail/P151660,projects.worldbank.org,external_direct,wb_project:P144966|P151660
pevt_000661,1,https://projects.worldbank.org/en/projects-operations/project-detail/P151831,projects.worldbank.org,external_direct,wb_project:P151831|P152394
pevt_000661,2,https://projects.worldbank.org/en/projects-operations/project-detail/P152394,projects.worldbank.org,external_direct,wb_project:P151831|P152394
pevt_000662,1,https://projects.worldbank.org/en/projects-operations/project-detail/P091979,projects.worldbank.org,external_direct,wb_project:P091979|P108845|P154784
pevt_000662,2,https://projects.worldbank.org/en/projects-operations/project-detail/P108845,projects.worldbank.org,external_direct,wb_project:P091979|P108845|P154784
pevt_000662,3,https://projects.worldbank.org/en/projects-operations/project-detail/P154784,projects.worldbank.org,external_direct,wb_project:P091979|P108845|P154784
pevt_000663,1,https://projects.worldbank.org/en/projects-operations/project-detail/P156777,projects.worldbank.org,external_direct,wb_project:P156777|P161387
pevt_000663,2,https://projects.worldbank.org/en/projects-operations/project-detail/P161387,projects.worldbank.org,external_direct,wb_project:P156777|P161387
pevt_000664,1,https://projects.worldbank.org/en/projects-operations/project-detail/P156634,projects.worldbank.org,external_direct,wb_project:P156634
pevt_000665,1,https://projects.worldbank.org/en/projects-operations/project-detail/P161562,projects.worldbank.org,external_direct,wb_project:P161562|P166266
pevt_000665,2,https://projects.worldbank.org/en/projects-operations/project-detail/P166266,projects.worldbank.org,external_direct,wb_project:P161562|P166266
pevt_000666,1,https://projects.worldbank.org/en/projects-operations/project-detail/P165034,projects.worldbank.org,external_direct,wb_project:P165034|P168204
pevt_000666,2,https://projects.worldbank.org/en/projects-operations/project-detail/P168204,projects.worldbank.org,external_direct,wb_project:P165034|P168204
