event_id,iso3,start_year,end_year,effective_date,policy_name,policy_intensity,source_ref,source_track,evidence_grade,project_id_count,project_ids,source_url_count,primary_source_url,source_domain,has_objective_source,is_external_direct,is_objective_indicator,is_objective_macro,is_ai_inferred,commitment_usd,project_count,assignment_type
pevt_000584,IND,2017,2017,2017-01-01,urban_services,0.6750425639812839,wb_project:P152698|P155303|P158522,external_direct,A,3,P152698|P155303|P158522,3,https://projects.worldbank.org/en/projects-operations/project-detail/P152698,projects.worldbank.org,1,1,0,0,0,609200000.0,3.0,explicit
pevt_000585,IND,2018,2018,2018-01-01,innovation_industry,0.495741781919061,wb_project:P154525|P157836,external_direct,A,2,P154525|P157836,2,https://projects.worldbank.org/en/projects-operations/project-detail/P154525,projects.worldbank.org,1,1,0,0,0,122000000.0,2.0,explicit
pevt_000586,IND,2018,2018,2018-01-01,urban_mobility,0.7272307725968289,wb_project:P100589|P162849|P165488,external_direct,A,3,P100589|P162849|P165488,3,https://projects.worldbank.org/en/projects-operations/project-detail/P100589,projects.worldbank.org,1,1,0,0,0,1060000000.0,3.0,explicit
pevt_000587,IND,2018,2018,2018-01-01,urban_services,0.8805874862138988,wb_project:P157054|P157111|P158119|P158146|P158502|P160408,external_direct,A,6,P157054|P157111|P158119|P158146|P158502|P160408,6,https://projects.worldbank.org/en/projects-operations/project-detail/P157054,projects.worldbank.org,1,1,0,0,0,1659680000.0,7.0,explicit
pevt_000588,IND,2019,2019,2019-01-01,energy_transition,0.5474099445528334,wb_project:P100530|P160379,external_direct,A,2,P100530|P160379,2,https://projects.worldbank.org/en/projects-operations/project-detail/P100530,projects.worldbank.org,1,1,0,0,0,211110000.0,2.0,explicit
pevt_000589,IND,2019,2019,2019-01-01,institutional_reform,0.6957567014918751,wb_project:P157141|P166578|P167246|P169907,external_direct,A,4,P157141|P166578|P167246|P169907,4,https://projects.worldbank.org/en/projects-operations/project-detail/P157141,projects.worldbank.org,1,1,0,0,0,565200000.0,4.0,explicit
pevt_000590,IND,2019,2019,2019-01-01,urban_mobility,0.7590112527126502,wb_project:P147864|P164058|P167523|P168310,external_direct,A,4,P147864|P164058|P167523|P168310,4,https://projects.worldbank.org/en/projects-operations/project-detail/P147864,projects.worldbank.org,1,1,0,0,0,1106000000.0,4.0,explicit
pevt_000591,IND,2019,2019,2019-01-01,urban_services,0.763257944376992,wb_project:P157929|P162679|P163533|P166373|P166923,external_direct,A,5,P157929|P162679|P163533|P166373|P166923,5,https://projects.worldbank.org/en/projects-operations/project-detail/P157929,projects.worldbank.org,1,1,0,0,0,861580000.0,5.0,explicit
pevt_000592,IND,2020,2020,2020-01-01,institutional_reform,0.5740195915053972,wb_project:P165129|P172732,external_direct,A,2,P165129|P172732,2,https://projects.worldbank.org/en/projects-operations/project-detail/P165129,projects.worldbank.org,1,1,0,0,0,280000000.0,2.0,explicit
pevt_000593,IND,2020,2020,2020-01-01,urban_mobility,1.0,wb_project:P132418|P163328|P166020|P166868|P167350|P167804,external_direct,A,6,P132418|P163328|P166020|P166868|P167350|P167804,6,https://projects.worldbank.org/en/projects-operations/project-detail/P132418,projects.worldbank.org,1,1,0,0,0,2434000000.0,10.0,explicit
pevt_000594,IND,2020,2020,2020-01-01,urban_services,0.8055729003525287,wb_project:P168590|P169111|P170873|P174027|P174312,external_direct,A,5,P168590|P169111|P170873|P174027|P174312,5,https://projects.worldbank.org/en/projects-operations/project-detail/P168590,projects.worldbank.org,1,1,0,0,0,1350000000.0,5.0,explicit
pevt_000595,IND,2021,2021,2021-01-01,institutional_reform,0.693962702162234,wb_project:P173704|P173978,external_direct,A,2,P173704|P173978,2,https://projects.worldbank.org/en/projects-operations/project-detail/P173704,projects.worldbank.org,1,1,0,0,0,1000000000.0,2.0,explicit
pevt_000596,IND,2021,2021,2021-01-01,urban_mobility,0.693962702162234,wb_project:P172226|P176447,external_direct,A,2,P172226|P176447,2,https://projects.worldbank.org/en/projects-operations/project-detail/P172226,projects.worldbank.org,1,1,0,0,0,1000000000.0,2.0,explicit
pevt_000597,IND,2021,2021,2021-01-01,urban_services,0.8642180233858899,wb_project:P168633|P170811|P172187|P174732|P174778|P175221,external_direct,A,6,P168633|P170811|P172187|P174732|P174778|P175221,6,https://projects.worldbank.org/en/projects-operations/project-detail/P168633,projects.worldbank.org,1,1,0,0,0,1395000000.0,7.0,explicit
pevt_000598,IND,2022,2022,2022-01-01,institutional_reform,0.7118130575116429,wb_project:P175261|P177915|P178146,external_direct,A,3,P175261|P177915|P178146,3,https://projects.worldbank.org/en/projects-operations/project-detail/P175261,projects.worldbank.org,1,1,0,0,0,900000000.0,3.0,explicit
pevt_000599,IND,2022,2022,2022-01-01,urban_mobility,0.7755845650430955,wb_project:P174564|P174798|P176404|P177668|P177856,external_direct,A,5,P174564|P174798|P176404|P177668|P177856,5,https://projects.worldbank.org/en/projects-operations/project-detail/P174564,projects.worldbank.org,1,1,0,0,0,982000000.0,5.0,explicit
pevt_000600,IND,2022,2022,2022-01-01,urban_services,0.6228219328996852,wb_project:P175728|P178329,external_direct,A,2,P175728|P178329,2,https://projects.worldbank.org/en/projects-operations/project-detail/P175728,projects.worldbank.org,1,1,0,0,0,470000000.0,2.0,explicit
pevt_000601,IND,2023,2023,2023-01-01,digital_connectivity,0.4092705325044756,wb_project:P167886|P176733,external_direct,A,2,P167886|P176733,2,https://projects.worldbank.org/en/projects-operations/project-detail/P167886,projects.worldbank.org,1,1,0,0,0,48730000.0,2.0,explicit
pevt_000602,IND,2023,2023,2023-01-01,energy_transition,0.7796034233861374,wb_project:P176032|P177876|P181032,external_direct,A,3,P176032|P177876|P181032,3,https://projects.worldbank.org/en/projects-operations/project-detail/P176032,projects.worldbank.org,1,1,0,0,0,1848000000.0,3.0,explicit
pevt_000603,IND,2023,2023,2023-01-01,innovation_industry,0.5965140676140108,wb_project:P177917|P180634,external_direct,A,2,P177917|P180634,2,https://projects.worldbank.org/en/projects-operations/project-detail/P177917,projects.worldbank.org,1,1,0,0,0,355500000.0,2.0,explicit
pevt_000604,IND,2023,2023,2023-01-01,institutional_reform,0.6187246192865931,wb_project:P177980|P179249,external_direct,A,2,P177980|P179249,2,https://projects.worldbank.org/en/projects-operations/project-detail/P177980,projects.worldbank.org,1,1,0,0,0,450000000.0,2.0,explicit
pevt_000605,IND,2023,2023,2023-01-01,urban_mobility,0.5807720328399739,wb_project:P175827|P177671|P178418,external_direct,A,3,P175827|P177671|P178418,3,https://projects.worldbank.org/en/projects-operations/project-detail/P175827,projects.worldbank.org,1,1,0,0,0,224000000.0,3.0,explicit
pevt_000606,IND,2023,2023,2023-01-01,urban_services,0.7515714645343121,wb_project:P174593|P179039|P179189|P179337,external_direct,A,4,P174593|P179039|P179189|P179337,4,https://projects.worldbank.org/en/projects-operations/project-detail/P174593,projects.worldbank.org,1,1,0,0,0,1022030000.0,4.0,explicit
pevt_000607,IND,2024,2024,2024-01-01,innovation_industry,0.7894062540341683,wb_project:P178253|P179935|P181195,external_direct,A,3,P178253|P179935|P181195,3,https://projects.worldbank.org/en/projects-operations/project-detail/P178253,projects.worldbank.org,1,1,0,0,0,2050620000.0,3.0,explicit
pevt_000608,IND,2024,2024,2024-01-01,urban_mobility,0.7053437194862187,wb_project:P178254|P178581|P181463,external_direct,A,3,P178254|P178581|P181463,3,https://projects.worldbank.org/en/projects-operations/project-detail/P178254,projects.worldbank.org,1,1,0,0,0,840280000.0,3.0,explicit
pevt_000609,IND,2024,2024,2024-01-01,urban_services,0.6803612115334698,wb_project:P174825|P177965|P179749|P507508,external_direct,A,4,P174825|P177965|P179749|P507508,4,https://projects.worldbank.org/en/projects-operations/project-detail/P174825,projects.worldbank.org,1,1,0,0,0,480000000.0,4.0,explicit
pevt_000610,IND,2025,2025,2025-01-01,energy_transition,0.346384066549793,wb_project:P128921|P132620,external_direct,A,2,P128921|P132620,2,https://projects.worldbank.org/en/projects-operations/project-detail/P128921,projects.worldbank.org,1,1,0,0,0,,,rule_based
pevt_000611,IRL,2015,2015,2015-01-01,climate_resilience,0.6945695817752748,wb_project_regional:P151363,external_direct,A,1,P151363,1,https://projects.worldbank.org/en/projects-operations/project-detail/P151363,projects.worldbank.org,1,1,0,0,0,38000000.0,1.0,regional
pevt_000612,IRL,2015,2015,2015-01-01,urban_mobility,0.7012982027601883,wb_project_regional:P145634,external_direct,A,1,P145634,1,https://projects.worldbank.org/en/projects-operations/project-detail/P145634,projects.worldbank.org,1,1,0,0,0,45000000.0,1.0,regional
pevt_000613,IRL,2017,2017,2017-01-01,urban_mobility,0.9404928115297052,wb_project:P152117|P158958,external_direct,A,2,P152117|P158958,2,https://projects.worldbank.org/en/projects-operations/project-detail/P152117,projects.worldbank.org,1,1,0,0,0,34300000.0,2.0,explicit
pevt_000614,IRL,2019,2019,2019-01-01,energy_transition,0.9294672796872469,wb_project_regional:P153404|P165313,external_direct,A,2,P153404|P165313,2,https://projects.worldbank.org/en/projects-operations/project-detail/P153404,projects.worldbank.org,1,1,0,0,0,26000000.0,2.0,regional
pevt_000615,IRL,2019,2019,2019-01-01,urban_services,0.6859502433310107,wb_project:P168539,external_direct,A,1,P168539,1,https://projects.worldbank.org/en/projects-operations/project-detail/P168539,projects.worldbank.org,1,1,0,0,0,30600000.0,1.0,explicit
pevt_000616,IRL,2020,2020,2020-01-01,urban_services,0.7441246258628174,wb_project_regional:P166820,external_direct,A,1,P166820,1,https://projects.worldbank.org/en/projects-operations/project-detail/P166820,projects.worldbank.org,1,1,0,0,0,132000000.0,1.0,regional
pevt_000617,IRL,2022,2022,2022-01-01,innovation_industry,0.75,wb_project_regional:P174135,external_direct,A,1,P174135,1,https://projects.worldbank.org/en/projects-operations/project-detail/P174135,projects.worldbank.org,1,1,0,0,0,153000000.0,1.0,regional
pevt_000618,IRL,2023,2023,2023-01-01,energy_transition,0.934222584538014,wb_project_regional:P181218|P181219,external_direct,A,2,P181218|P181219,2,https://projects.worldbank.org/en/projects-operations/project-detail/P181218,projects.worldbank.org,1,1,0,0,0,29300000.0,2.0,regional
pevt_000619,IRL,2024,2024,2024-01-01,climate_resilience,0.7012982027601883,wb_project_regional:P177407,external_direct,A,1,P177407,1,https://projects.worldbank.org/en/projects-operations/project-detail/P177407,projects.worldbank.org,1,1,0,0,0,45000000.0,1.0,regional
pevt_000620,IRL,2024,2024,2024-01-01,institutional_reform,0.6851621710303221,wb_project:P181493,external_direct,A,1,P181493,1,https://projects.worldbank.org/en/projects-operations/project-detail/P181493,projects.worldbank.org,1,1,0,0,0,30000000.0,1.0,explicit
pevt_000621,IRN,2020,2020,2020-01-01,urban_services,1.0,wb_project:P173994,external_direct,A,1,P173994,1,https://projects.worldbank.org/en/projects-operations/project-detail/P173994,projects.worldbank.org,1,1,0,0,0,50000000.0,1.0,explicit
pevt_000622,IRQ,2015,2015,2015-01-01,institutional_reform,0.7314984526584702,wb_project:P155962,external_direct,A,1,P155962,1,https://projects.worldbank.org/en/projects-operations/project-detail/P155962,projects.worldbank.org,1,1,0,0,0,1200000000.0,1.0,explicit
pevt_000623,IRQ,2015,2015,2015-01-01,urban_services,0.6082543411612367,wb_project:P155732,external_direct,A,1,P155732,1,https://projects.worldbank.org/en/projects-operations/project-detail/P155732,projects.worldbank.org,1,1,0,0,0,350000000.0,1.0,explicit
pevt_000624,IRQ,2016,2016,2016-01-01,energy_transition,0.75,wb_project:P161167,external_direct,A,1,P161167,1,https://projects.worldbank.org/en/projects-operations/project-detail/P161167,projects.worldbank.org,1,1,0,0,0,1443820000.0,1.0,explicit
pevt_000625,IRQ,2017,2017,2017-01-01,energy_transition,0.6216107037948118,wb_project:P161515,external_direct,A,1,P161515,1,https://projects.worldbank.org/en/projects-operations/project-detail/P161515,projects.worldbank.org,1,1,0,0,0,400000000.0,1.0,explicit
pevt_000626,IRQ,2018,2018,2018-01-01,institutional_reform,0.5928355520760293,wb_project:P163108,external_direct,A,1,P163108,1,https://projects.worldbank.org/en/projects-operations/project-detail/P163108,projects.worldbank.org,1,1,0,0,0,300000000.0,1.0,explicit
pevt_000627,IRQ,2023,2023,2023-01-01,urban_mobility,0.5026337197176308,wb_project:P171446|P175694,external_direct,A,2,P171446|P175694,2,https://projects.worldbank.org/en/projects-operations/project-detail/P171446,projects.worldbank.org,1,1,0,0,0,10000000.0,2.0,explicit
pevt_000628,ISR,2020,2020,2020-01-01,innovation_industry_objective_indicator_event,0.28,wb_indicator_event:structural_break@2020;score=1.3151;drivers=IP.PAT.RESD:12.32|IT.NET.BBND.P2:3.71|IT.NET.USER.ZS:0.87,objective_indicator,B,0,,1,https://api.worldbank.org/v2/indicator?format=json&per_page=20000,api.worldbank.org,1,0,1,0,0,,,rule_based
pevt_000629,ITA,2015,2015,2015-01-01,climate_resilience,0.4113294060921623,wb_project_regional:P151363,external_direct,A,1,P151363,1,https://projects.worldbank.org/en/projects-operations/project-detail/P151363,projects.worldbank.org,1,1,0,0,0,38000000.0,1.0,regional
pevt_000630,ITA,2015,2015,2015-01-01,urban_mobility,0.4524401560760929,wb_project_regional:P145634,external_direct,A,1,P145634,1,https://projects.worldbank.org/en/projects-operations/project-detail/P145634,projects.worldbank.org,1,1,0,0,0,45000000.0,1.0,regional
pevt_000631,ITA,2020,2020,2020-01-01,urban_services,0.7141024456932054,wb_project_regional:P166820,external_direct,A,1,P166820,1,https://projects.worldbank.org/en/projects-operations/project-detail/P166820,projects.worldbank.org,1,1,0,0,0,132000000.0,1.0,regional
pevt_000632,ITA,2022,2022,2022-01-01,innovation_industry,0.75,wb_project_regional:P174135,external_direct,A,1,P174135,1,https://projects.worldbank.org/en/projects-operations/project-detail/P174135,projects.worldbank.org,1,1,0,0,0,153000000.0,1.0,regional
pevt_000633,ITA,2023,2023,2023-01-01,energy_transition,0.598110981773241,wb_project_regional:P181218|P181219,external_direct,A,2,P181218|P181219,2,https://projects.worldbank.org/en/projects-operations/project-detail/P181218,projects.worldbank.org,1,1,0,0,0,29300000.0,2.0,regional
pevt_000634,ITA,2024,2024,2024-01-01,climate_resilience,0.4524401560760929,wb_project_regional:P177407,external_direct,A,1,P177407,1,https://projects.worldbank.org/en/projects-operations/project-detail/P177407,projects.worldbank.org,1,1,0,0,0,45000000.0,1.0,regional
pevt_000635,JOR,2015,2015,2015-01-01,energy_transition,0.8049247582986213,wb_project:P093201|P154299,external_direct,A,2,P093201|P154299,2,https://projects.worldbank.org/en/projects-operations/project-detail/P093201,projects.worldbank.org,1,1,0,0,0,256000000.0,2.0,explicit
pevt_000636,JOR,2016,2016,2016-01-01,digital_connectivity,0.6854947817597135,wb_project:P159522,external_direct,A,1,P159522,1,https://projects.worldbank.org/en/projects-operations/project-detail/P159522,projects.worldbank.org,1,1,0,0,0,300000000.0,1.0,explicit
pevt_000637,JOR,2016,2016,2016-01-01,urban_services,0.6790918615772377,wb_project:P160236,external_direct,A,1,P160236,1,https://projects.worldbank.org/en/projects-operations/project-detail/P160236,projects.worldbank.org,1,1,0,0,0,250000000.0,1.0,explicit
pevt_000638,JOR,2017,2017,2017-01-01,urban_mobility,0.7993783052470236,wb_project:P127861|P162407,external_direct,A,2,P127861|P162407,2,https://projects.worldbank.org/en/projects-operations/project-detail/P127861,projects.worldbank.org,1,1,0,0,0,218600000.0,2.0,explicit
pevt_000639,JOR,2019,2019,2019-01-01,digital_connectivity,0.7408257791462991,wb_project:P168130,external_direct,A,1,P168130,1,https://projects.worldbank.org/en/projects-operations/project-detail/P168130,projects.worldbank.org,1,1,0,0,0,1450000000.0,1.0,explicit
pevt_000640,JOR,2019,2019,2019-01-01,institutional_reform,0.6487665931628077,wb_project:P147875|P157861,external_direct,A,2,P147875|P157861,2,https://projects.worldbank.org/en/projects-operations/project-detail/P147875,projects.worldbank.org,1,1,0,0,0,3000000.0,2.0,explicit
pevt_000641,JOR,2020,2020,2020-01-01,urban_mobility,0.9567815634367554,wb_project:P171172|P173091|P173974,external_direct,A,3,P171172|P173091|P173974,3,https://projects.worldbank.org/en/projects-operations/project-detail/P171172,projects.worldbank.org,1,1,0,0,0,550000000.0,3.0,explicit
pevt_000642,JOR,2021,2021,2021-01-01,institutional_reform,0.7176738423817643,wb_project:P175662,external_direct,A,1,P175662,1,https://projects.worldbank.org/en/projects-operations/project-detail/P175662,projects.worldbank.org,1,1,0,0,0,750000000.0,1.0,explicit
pevt_000643,JOR,2022,2022,2022-01-01,urban_mobility,0.797968774212985,wb_project:P167946|P178215,external_direct,A,2,P167946|P178215,2,https://projects.worldbank.org/en/projects-operations/project-detail/P167946,projects.worldbank.org,1,1,0,0,0,210000000.0,2.0,explicit
pevt_000644,JOR,2023,2023,2023-01-01,energy_transition,0.8317815634367554,wb_project:P171296|P176619,external_direct,A,2,P171296|P176619,2,https://projects.worldbank.org/en/projects-operations/project-detail/P171296,projects.worldbank.org,1,1,0,0,0,550000000.0,2.0,explicit
pevt_000645,JOR,2023,2023,2023-01-01,institutional_reform,0.7098373014015675,wb_project:P180285,external_direct,A,1,P180285,1,https://projects.worldbank.org/en/projects-operations/project-detail/P180285,projects.worldbank.org,1,1,0,0,0,600000000.0,1.0,explicit
pevt_000646,JOR,2024,2024,2024-01-01,digital_connectivity,0.6878708744919041,wb_project:P180291,external_direct,A,1,P180291,1,https://projects.worldbank.org/en/projects-operations/project-detail/P180291,projects.worldbank.org,1,1,0,0,0,321000000.0,1.0,explicit
pevt_000647,JOR,2024,2024,2024-01-01,innovation_industry,0.875,wb_project:P127702|P503369,external_direct,A,2,P127702|P503369,2,https://projects.worldbank.org/en/projects-operations/project-detail/P127702,projects.worldbank.org,1,1,0,0,0,1882870000.0,2.0,explicit
pevt_000648,JPN,2019,2019,2019-01-01,digital_connectivity_objective_macro_proxy,0.4969913548984199,objective_macro_rule:wb_structural_break@2019;score=0.9752;vars=IT.NET.USER.ZS|NE.GDI.FTOT.ZS|NY.GDP.PCAP.CD|FP.CPI.TOTL.ZG,objective_macro,B,0,,1,https://data.worldbank.org/indicator,data.worldbank.org,1,0,0,1,0,,,rule_based
pevt_000649,KAZ,2015,2015,2015-01-01,urban_mobility,0.7633102808982728,wb_project_regional:P145634|P147705|P150183,external_direct,A,3,P145634|P147705|P150183,3,https://projects.worldbank.org/en/projects-operations/project-detail/P145634,projects.worldbank.org,1,1,0,0,0,185000000.0,3.0,regional
pevt_000650,KAZ,2016,2016,2016-01-01,institutional_reform,0.3941375325360013,wb_project:P152625,external_direct,A,1,P152625,1,https://projects.worldbank.org/en/projects-operations/project-detail/P152625,projects.worldbank.org,1,1,0,0,0,80000000.0,1.0,explicit
pevt_000651,KAZ,2016,2016,2016-01-01,urban_mobility,0.75,wb_project:P153497,external_direct,A,1,P153497,1,https://projects.worldbank.org/en/projects-operations/project-detail/P153497,projects.worldbank.org,1,1,0,0,0,977860000.0,1.0,explicit
pevt_000652,KAZ,2020,2020,2020-01-01,institutional_reform,0.6546482874152192,wb_project:P170365,external_direct,A,1,P170365,1,https://projects.worldbank.org/en/projects-operations/project-detail/P170365,projects.worldbank.org,1,1,0,0,0,500000000.0,1.0,explicit
pevt_000653,KAZ,2020,2020,2020-01-01,urban_services,0.4653252807066936,wb_project_regional:P166820,external_direct,A,1,P166820,1,https://projects.worldbank.org/en/projects-operations/project-detail/P166820,projects.worldbank.org,1,1,0,0,0,132000000.0,1.0,regional
pevt_000654,KAZ,2021,2021,2021-01-01,energy_transition,0.6229272990978926,wb_project:P174367,external_direct,A,1,P174367,1,https://projects.worldbank.org/en/projects-operations/project-detail/P174367,projects.worldbank.org,1,1,0,0,0,400000000.0,1.0,explicit
pevt_000655,KAZ,2022,2022,2022-01-01,innovation_industry,0.4863124871183162,wb_project_regional:P174135,external_direct,A,1,P174135,1,https://projects.worldbank.org/en/projects-operations/project-detail/P174135,projects.worldbank.org,1,1,0,0,0,153000000.0,1.0,regional
pevt_000656,KAZ,2023,2023,2023-01-01,energy_transition,0.3763514168458257,wb_project_regional:P181218|P181219,external_direct,A,2,P181218|P181219,2,https://projects.worldbank.org/en/projects-operations/project-detail/P181218,projects.worldbank.org,1,1,0,0,0,29300000.0,2.0,regional
pevt_000657,KAZ,2024,2024,2024-01-01,energy_transition,0.68056622204242,wb_project:P178303,external_direct,A,1,P178303,1,https://projects.worldbank.org/en/projects-operations/project-detail/P178303,projects.worldbank.org,1,1,0,0,0,600000000.0,1.0,explicit
pevt_000658,KAZ,2024,2024,2024-01-01,urban_mobility,0.754544555391678,wb_project:P179204|P500565,external_direct,A,2,P179204|P500565,2,https://projects.worldbank.org/en/projects-operations/project-detail/P179204,projects.worldbank.org,1,1,0,0,0,419060000.0,2.0,explicit
pevt_000659,KEN,2015,2015,2015-01-01,energy_transition,0.7907422811278594,wb_project:P106636|P120014|P145104,external_direct,A,3,P106636|P120014|P145104,3,https://projects.worldbank.org/en/projects-operations/project-detail/P106636,projects.worldbank.org,1,1,0,0,0,457500000.0,3.0,explicit
pevt_000660,KEN,2015,2015,2015-01-01,urban_services,0.5265443840081185,wb_project:P144966|P151660,external_direct,A,2,P144966|P151660,2,https://projects.worldbank.org/en/projects-operations/project-detail/P144966,projects.worldbank.org,1,1,0,0,0,61500000.0,2.0,explicit
pevt_000661,KEN,2016,2016,2016-01-01,urban_mobility,0.680947094227298,wb_project:P151831|P152394,external_direct,A,2,P151831|P152394,2,https://projects.worldbank.org/en/projects-operations/project-detail/P151831,projects.worldbank.org,1,1,0,0,0,341100000.0,2.0,explicit
pevt_000662,KEN,2017,2017,2017-01-01,climate_resilience,0.7380609343183316,wb_project:P091979|P108845|P154784,external_direct,A,3,P091979|P108845|P154784,3,https://projects.worldbank.org/en/projects-operations/project-detail/P091979,projects.worldbank.org,1,1,0,0,0,255000000.0,3.0,explicit
pevt_000663,KEN,2017,2017,2017-01-01,institutional_reform,0.7059191855763743,wb_project:P156777|P161387,external_direct,A,2,P156777|P161387,2,https://projects.worldbank.org/en/projects-operations/project-detail/P156777,projects.worldbank.org,1,1,0,0,0,450000000.0,2.0,explicit
pevt_000664,KEN,2017,2017,2017-01-01,urban_services,0.5860418650681893,wb_project:P156634,external_direct,A,1,P156634,1,https://projects.worldbank.org/en/projects-operations/project-detail/P156634,projects.worldbank.org,1,1,0,0,0,300000000.0,1.0,explicit
pevt_000665,KEN,2018,2018,2018-01-01,institutional_reform,0.6364440798922046,wb_project:P161562|P166266,external_direct,A,2,P161562|P166266,2,https://projects.worldbank.org/en/projects-operations/project-detail/P161562,projects.worldbank.org,1,1,0,0,0,208180000.0,2.0,explicit
pevt_000666,KEN,2019,2019,2019-01-01,urban_mobility,0.77788753614803,wb_project:P165034|P168204,external_direct,A,2,P165034|P168204,2,https://projects.worldbank.org/en/projects-operations/project-detail/P165034,projects.worldbank.org,1,1,0,0,0,1000000000.0,2.0,explicit
pevt_000667,KEN,2020,2020,2020-01-01,urban_mobility,1.0,wb_project:P154586|P161305|P163980|P172321,external_direct,A,4,P154586|P161305|P163980|P172321,4,https://projects.worldbank.org/en/projects-operations/project-detail/P154586,projects.worldbank.org,1,1,0,0,0,1850000000.0,4.0,explicit
pevt_000668,KEN,2020,2020,2020-01-01,urban_services,0.7190165733036828,wb_project:P132979|P167814|P173820,external_direct,A,3,P132979|P167814|P173820,3,https://projects.worldbank.org/en/projects-operations/project-detail/P132979,projects.worldbank.org,1,1,0,0,0,206430000.0,3.0,explicit
pevt_000669,KEN,2021,2021,2021-01-01,urban_services,0.7683915443538388,wb_project:P175251|P176704,external_direct,A,2,P175251|P176704,2,https://projects.worldbank.org/en/projects-operations/project-detail/P175251,projects.worldbank.org,1,1,0,0,0,900000000.0,2.0,explicit
pevt_000670,KEN,2022,2022,2022-01-01,energy_transition,0.7525138478666749,wb_project:P153493|P176903,external_direct,A,2,P153493|P176903,2,https://projects.worldbank.org/en/projects-operations/project-detail/P153493,projects.worldbank.org,1,1,0,0,0,754630000.0,2.0,explicit
pevt_000671,KEN,2023,2023,2023-01-01,digital_connectivity,0.6096883789661122,wb_project:P170941,external_direct,A,1,P170941,1,https://projects.worldbank.org/en/projects-operations/project-detail/P170941,projects.worldbank.org,1,1,0,0,0,390000000.0,1.0,explicit
pevt_000672,KEN,2023,2023,2023-01-01,energy_transition,0.7245770750106507,wb_project:P176698|P180465,external_direct,A,2,P176698|P180465,2,https://projects.worldbank.org/en/projects-operations/project-detail/P176698,projects.worldbank.org,1,1,0,0,0,553500000.0,2.0,explicit
pevt_000673,KEN,2023,2023,2023-01-01,institutional_reform,0.7979991436065919,wb_project:P180287|P180339,external_direct,A,2,P180287|P180339,2,https://projects.worldbank.org/en/projects-operations/project-detail/P180287,projects.worldbank.org,1,1,0,0,0,1250000000.0,2.0,explicit
pevt_000674,KEN,2023,2023,2023-01-01,urban_mobility,0.9329302877756758,wb_project:P177048|P179381|P179414|P180935,external_direct,A,4,P177048|P179381|P179414|P180935,4,https://projects.worldbank.org/en/projects-operations/project-detail/P177048,projects.worldbank.org,1,1,0,0,0,879000000.0,4.0,explicit
pevt_000675,KEN,2023,2023,2023-01-01,urban_services,0.6631569701037848,wb_project:P179012|P181345,external_direct,A,2,P179012|P181345,2,https://projects.worldbank.org/en/projects-operations/project-detail/P179012,projects.worldbank.org,1,1,0,0,0,280000000.0,2.0,explicit
pevt_000676,KEN,2024,2024,2024-01-01,energy_transition,0.6850582110205055,wb_project:P500912,external_direct,A,1,P500912,1,https://projects.worldbank.org/en/projects-operations/project-detail/P500912,projects.worldbank.org,1,1,0,0,0,900000000.0,1.0,explicit
pevt_000677,KEN,2024,2024,2024-01-01,institutional_reform,0.7507493670522161,wb_project:P179698|P501648,external_direct,A,2,P179698|P501648,2,https://projects.worldbank.org/en/projects-operations/project-detail/P179698,projects.worldbank.org,1,1,0,0,0,740000000.0,2.0,explicit
pevt_000678,KGZ,2015,2015,2015-01-01,institutional_reform,0.3134101911419752,wb_project:P144874|P151102,external_direct,A,2,P144874|P151102,2,https://projects.worldbank.org/en/projects-operations/project-detail/P144874,projects.worldbank.org,1,1,0,0,0,12000000.0,2.0,explicit
pevt_000679,KGZ,2015,2015,2015-01-01,urban_mobility,0.474901093110811,wb_project_regional:P145634,external_direct,A,1,P145634,1,https://projects.worldbank.org/en/projects-operations/project-detail/P145634,projects.worldbank.org,1,1,0,0,0,45000000.0,1.0,regional
pevt_000680,KGZ,2016,2016,2016-01-01,institutional_reform,0.4398134963130852,wb_project:P148099|P151789,external_direct,A,2,P148099|P151789,2,https://projects.worldbank.org/en/projects-operations/project-detail/P148099,projects.worldbank.org,1,1,0,0,0,25300000.0,2.0,explicit
pevt_000681,KGZ,2016,2016,2016-01-01,urban_services,0.4972159728340463,wb_project:P151416|P154778,external_direct,A,2,P151416|P154778,2,https://projects.worldbank.org/en/projects-operations/project-detail/P151416,projects.worldbank.org,1,1,0,0,0,35500000.0,2.0,explicit
pevt_000682,KGZ,2017,2017,2017-01-01,energy_transition,0.4786257411212201,wb_project:P157079,external_direct,A,1,P157079,1,https://projects.worldbank.org/en/projects-operations/project-detail/P157079,projects.worldbank.org,1,1,0,0,0,46000000.0,1.0,explicit
pevt_000683,KGZ,2018,2018,2018-01-01,digital_connectivity,0.492755977359167,wb_project:P160230,external_direct,A,1,P160230,1,https://projects.worldbank.org/en/projects-operations/project-detail/P160230,projects.worldbank.org,1,1,0,0,0,50000000.0,1.0,explicit
pevt_000684,KGZ,2018,2018,2018-01-01,urban_mobility,0.5089076848645869,wb_project:P159220,external_direct,A,1,P159220,1,https://projects.worldbank.org/en/projects-operations/project-detail/P159220,projects.worldbank.org,1,1,0,0,0,55000000.0,1.0,explicit
